,sub_id,sub_age,sub_gender,nTrial,session,run,cue_Onset,event_duration,endowment_label,condition,fairness,accept_reject,rt,R_Option,L_Option,Endowment,offer,beh_fairness,accept,beh_fairness_perc,beh_fairness_num
23034,11710,71.76,Male,44,ses-01,1,340.4101,5.77166,high,nonsocial,-3.041667,Reject,1.1997858,0,2,32,2,0.0625,0,5%,0.05
23035,11710,71.76,Male,45,ses-01,1,347.24176,5.77249,high,nonsocial,-3.041667,Reject,1.2170228,0,2,32,2,0.0625,0,5%,0.05
23036,11710,71.76,Male,46,ses-01,1,354.07693,5.7728,low,nonsocial,2.958333,Accept,1.1317385,0,8,16,8,0.5,1,50%,0.5
23037,11710,71.76,Male,47,ses-01,1,360.9975,5.68353,low,social,-1.041667,Accept,1.5493029,4,0,16,4,0.25,1,25%,0.25
23038,11710,71.76,Male,48,ses-01,1,370.15927,5.77403,low,nonsocial,2.958333,Accept,1.4658895,8,0,16,8,0.5,1,50%,0.5
23039,11710,71.76,Male,1,ses-01,2,4.506872,5.774139,high,nonsocial,10.458333,Accept,1.515986,16,0,32,16,0.5,1,50%,0.5
23040,11710,71.76,Male,2,ses-01,2,13.775689,5.772254,high,nonsocial,-3.541667,Reject,1.2663962,2,0,32,2,0.0625,0,5%,0.05
23041,11710,71.76,Male,3,ses-01,2,20.606945,5.772757,low,nonsocial,-4.541667,Reject,1.2497439,1,0,16,1,0.0625,0,5%,0.05
23042,11710,71.76,Male,4,ses-01,2,33.09054,5.772028,low,nonsocial,2.458333,Accept,1.7502869,8,0,16,8,0.5,1,50%,0.5
23043,11710,71.76,Male,5,ses-01,2,40.02282,5.67411,low,social,-1.541667,Accept,1.4661027,4,0,16,4,0.25,1,25%,0.25
23044,11710,71.76,Male,6,ses-01,2,47.674786,5.674247,high,social,10.458333,Accept,1.2159086,0,16,32,16,0.5,1,50%,0.5
23045,11710,71.76,Male,7,ses-01,2,54.408173,5.771827,high,nonsocial,10.458333,Accept,1.3161312,0,16,32,16,0.5,1,50%,0.5
23046,11710,71.76,Male,8,ses-01,2,63.760273,5.670277,low,social,-4.541667,Reject,1.0820658,0,1,16,1,0.0625,0,5%,0.05
23047,11710,71.76,Male,9,ses-01,2,71.406494,5.67453,high,social,2.458333,Accept,1.3991915,8,0,32,8,0.25,1,25%,0.25
23048,11710,71.76,Male,10,ses-01,2,78.14897,5.76519,high,social,10.458333,Accept,1.2330631,16,0,32,16,0.5,1,50%,0.5
23049,11710,71.76,Male,11,ses-01,2,85.04657,5.701546,high,social,-2.541667,Reject,1.5999696,0,3,32,3,0.09375,0,10%,0.1
23050,11710,71.76,Male,12,ses-01,2,91.808174,5.774866,low,nonsocial,-3.541667,Reject,1.1659231,0,2,16,2,0.125,0,10%,0.1
23051,11710,71.76,Male,13,ses-01,2,99.54922,5.683156,high,social,-3.541667,Reject,1.0325656,0,2,32,2,0.0625,0,5%,0.05
23052,11710,71.76,Male,14,ses-01,2,106.29089,5.772464,high,social,2.458333,Accept,1.284017,0,8,32,8,0.25,1,25%,0.25
23053,11710,71.76,Male,15,ses-01,2,113.94274,5.77134,low,nonsocial,-3.541667,Reject,1.1834238,2,0,16,2,0.125,0,10%,0.1
23054,11710,71.76,Male,16,ses-01,2,121.59188,5.76989,low,nonsocial,-1.541667,Accept,1.3510402,0,4,16,4,0.25,1,25%,0.25
23055,11710,71.76,Male,17,ses-01,2,130.8502,5.7636,low,social,-3.541667,Reject,1.5332602,2,0,16,2,0.125,0,10%,0.1
23056,11710,71.76,Male,18,ses-01,2,137.67674,5.77141,high,nonsocial,-3.541667,Reject,1.466268,0,2,32,2,0.0625,0,5%,0.05
23057,11710,71.76,Male,19,ses-01,2,144.50827,5.77437,low,social,-4.541667,Reject,1.032302,0,1,16,1,0.0625,0,5%,0.05
23058,11710,71.76,Male,20,ses-01,2,155.38141,5.78444,high,nonsocial,-3.541667,Reject,1.165785,0,2,32,2,0.0625,0,5%,0.05
23059,11710,71.76,Male,21,ses-01,2,162.22589,5.77201,low,nonsocial,-1.541667,Reject,1.2840635,4,0,16,4,0.25,0,25%,0.25
23060,11710,71.76,Male,22,ses-01,2,169.05936,5.77057,high,nonsocial,-2.541667,Reject,1.4502312,0,3,32,3,0.09375,0,10%,0.1
23061,11710,71.76,Male,23,ses-01,2,175.89383,5.77093,low,nonsocial,-1.541667,Accept,1.7162538,4,0,16,4,0.25,1,25%,0.25
23062,11710,71.76,Male,24,ses-01,2,185.16046,5.7706,low,nonsocial,-3.541667,Reject,1.2838929,2,0,16,2,0.125,0,10%,0.1
23063,11710,71.76,Male,25,ses-01,2,191.99265,5.77171,high,nonsocial,2.458333,Accept,1.6832134,8,0,32,8,0.25,1,25%,0.25
23064,11710,71.76,Male,26,ses-01,2,202.96759,5.66283,low,social,-4.541667,Reject,1.1508061,0,1,16,1,0.0625,0,5%,0.05
23065,11710,71.76,Male,27,ses-01,2,209.69205,5.77282,low,social,-3.541667,Reject,2.016147,2,0,16,2,0.125,0,10%,0.1
23066,11710,71.76,Male,28,ses-01,2,216.66902,5.62914,low,social,2.458333,Accept,1.6995928,0,8,16,8,0.5,1,50%,0.5
23067,11710,71.76,Male,29,ses-01,2,224.2959,5.6548,high,social,-2.541667,Reject,1.2646157,0,3,32,3,0.09375,0,10%,0.1
23068,11710,71.76,Male,30,ses-01,2,233.5271,5.68913,high,social,10.458333,Accept,1.9833364,16,0,32,16,0.5,1,50%,0.5
23069,11710,71.76,Male,31,ses-01,2,241.0848,5.7809,low,nonsocial,-1.541667,Accept,1.3991526,4,0,16,4,0.25,1,25%,0.25
23070,11710,71.76,Male,32,ses-01,2,247.92647,5.77226,low,nonsocial,2.458333,Accept,1.349997,0,8,16,8,0.5,1,50%,0.5
23071,11710,71.76,Male,33,ses-01,2,255.68175,5.66813,high,social,2.458333,Accept,1.2821099,8,0,32,8,0.25,1,25%,0.25
23072,11710,71.76,Male,34,ses-01,2,262.51834,5.66326,low,social,-1.541667,Accept,1.7847966,4,0,16,4,0.25,1,25%,0.25
23073,11710,71.76,Male,35,ses-01,2,270.06012,5.77225,high,nonsocial,-2.541667,Accept,1.7498708,3,0,32,3,0.09375,1,10%,0.1
23074,11710,71.76,Male,36,ses-01,2,276.89352,5.77185,low,nonsocial,-3.541667,Reject,1.3502499,0,2,16,2,0.125,0,10%,0.1
23075,11710,71.76,Male,37,ses-01,2,286.2513,5.66545,low,social,-4.541667,Reject,1.2829733,1,0,16,1,0.0625,0,5%,0.05
23076,11710,71.76,Male,38,ses-01,2,293.08676,5.66374,low,social,2.458333,Accept,1.3828824,0,8,16,8,0.5,1,50%,0.5
23077,11710,71.76,Male,39,ses-01,2,299.90872,5.67554,low,social,-1.541667,Accept,1.415851,4,0,16,4,0.25,1,25%,0.25
23078,11710,71.76,Male,40,ses-01,2,309.0772,5.77323,high,nonsocial,2.458333,Accept,1.1829833,8,0,32,8,0.25,1,25%,0.25
23079,11710,71.76,Male,41,ses-01,2,316.7269,5.77225,low,nonsocial,-4.541667,Reject,1.2164057,0,1,16,1,0.0625,0,5%,0.05
23080,11710,71.76,Male,42,ses-01,2,324.46896,5.6796,high,social,-2.541667,Reject,1.5334533,0,3,32,3,0.09375,0,10%,0.1
23081,11710,71.76,Male,43,ses-01,2,331.3196,5.66255,low,social,2.458333,Accept,1.3503307,8,0,16,8,0.5,1,50%,0.5
23082,11710,71.76,Male,44,ses-01,2,342.07748,5.77332,high,nonsocial,10.458333,Accept,1.1331744,16,0,32,16,0.5,1,50%,0.5
23083,11710,71.76,Male,45,ses-01,2,349.01035,5.67165,high,social,-2.541667,Reject,1.3500164,0,3,32,3,0.09375,0,10%,0.1
23084,11710,71.76,Male,46,ses-01,2,356.54553,5.77149,high,nonsocial,10.458333,Accept,1.2996505,16,0,32,16,0.5,1,50%,0.5
23085,11710,71.76,Male,47,ses-01,2,364.19394,5.77436,low,nonsocial,-4.541667,Reject,1.2333343,0,1,16,1,0.0625,0,5%,0.05
23086,11710,71.76,Male,48,ses-01,2,371.13098,5.66895,low,social,-4.541667,Reject,2.1832323,1,0,16,1,0.0625,0,5%,0.05
23087,11714,71.52,Male,1,ses-01,1,4.5106153,5.771044,low,social,-4.458333,Accept,2.4005146,0,1,16,1,0.0625,1,5%,0.05
23088,11714,71.52,Male,2,ses-01,1,12.158653,5.773927,low,social,-4.458333,Accept,2.53344,0,1,16,1,0.0625,1,5%,0.05
23089,11714,71.52,Male,3,ses-01,1,21.426441,5.773636,high,nonsocial,2.541667,Accept,2.0659854,8,0,32,8,0.25,1,25%,0.25
23090,11714,71.52,Male,4,ses-01,1,28.38242,5.65146,low,social,-3.458333,Accept,2.1497085,0,2,16,2,0.125,1,10%,0.1
23091,11714,71.52,Male,5,ses-01,1,37.52673,5.771194,low,nonsocial,-4.458333,Accept,1.2345248,0,1,16,1,0.0625,1,5%,0.05
23092,11714,71.52,Male,6,ses-01,1,44.360115,5.772778,low,nonsocial,-3.458333,Accept,1.6166373,0,2,16,2,0.125,1,10%,0.1
23093,11714,71.52,Male,7,ses-01,1,51.193897,5.770981,high,nonsocial,10.541667,Accept,2.0002232,0,16,32,16,0.5,1,50%,0.5
23094,11714,71.52,Male,8,ses-01,1,58.026737,5.772143,high,nonsocial,2.541667,Accept,1.2498918,0,8,32,8,0.25,1,25%,0.25
23095,11714,71.52,Male,9,ses-01,1,64.85992,5.772275,low,nonsocial,-1.458333,Accept,1.9994237,0,4,16,4,0.25,1,25%,0.25
23096,11714,71.52,Male,10,ses-01,1,72.519775,5.762685,low,nonsocial,-1.458333,Accept,1.6495006,4,0,16,4,0.25,1,25%,0.25
23097,11714,71.52,Male,11,ses-01,1,80.1606,5.77294,high,nonsocial,-2.458333,Accept,2.032398,3,0,32,3,0.09375,1,10%,0.1
23098,11714,71.52,Male,12,ses-01,1,89.533,5.66761,low,social,-3.458333,Accept,1.8159283,2,0,16,2,0.125,1,10%,0.1
23099,11714,71.52,Male,13,ses-01,1,96.26043,5.771835,high,nonsocial,-3.458333,Accept,1.2332423,0,2,32,2,0.0625,1,5%,0.05
23100,11714,71.52,Male,14,ses-01,1,103.91073,5.773535,high,nonsocial,-3.458333,Accept,1.8324862,0,2,32,2,0.0625,1,5%,0.05
23101,11714,71.52,Male,15,ses-01,1,110.90036,5.61504,high,social,2.541667,Accept,1.9504479,0,8,32,8,0.25,1,25%,0.25
23102,11714,71.52,Male,16,ses-01,1,117.7013,5.647516,high,social,-2.458333,Accept,1.5339237,0,3,32,3,0.09375,1,10%,0.1
23103,11714,71.52,Male,17,ses-01,1,124.48149,5.70046,high,social,10.541667,Accept,1.3677579,16,0,32,16,0.5,1,50%,0.5
23104,11714,71.52,Male,18,ses-01,1,132.05121,5.78265,low,social,-3.458333,Accept,0.916305,2,0,16,2,0.125,1,10%,0.1
23105,11714,71.52,Male,19,ses-01,1,139.78406,5.6976,low,social,-4.458333,Accept,1.0013622,0,1,16,1,0.0625,1,5%,0.05
23106,11714,71.52,Male,20,ses-01,1,147.34407,5.77193,high,nonsocial,2.541667,Accept,1.8334019,8,0,32,8,0.25,1,25%,0.25
23107,11714,71.52,Male,21,ses-01,1,154.9868,5.78023,low,social,-1.458333,Accept,1.4996195,0,4,16,4,0.25,1,25%,0.25
23108,11714,71.52,Male,22,ses-01,1,161.8282,5.773,low,nonsocial,2.541667,Accept,1.382716,8,0,16,8,0.5,1,50%,0.5
23109,11714,71.52,Male,23,ses-01,1,168.66144,5.77266,low,nonsocial,-3.458333,Accept,1.4993163,2,0,16,2,0.125,1,10%,0.1
23110,11714,71.52,Male,24,ses-01,1,176.31116,5.77104,high,nonsocial,-2.458333,Accept,1.567149,0,3,32,3,0.09375,1,10%,0.1
23111,11714,71.52,Male,25,ses-01,1,183.14493,5.77354,low,nonsocial,-4.458333,Reject,1.7154354,1,0,16,1,0.0625,0,5%,0.05
23112,11714,71.52,Male,26,ses-01,1,189.97821,5.77149,high,nonsocial,-3.458333,Accept,1.7490692,0,2,32,2,0.0625,1,5%,0.05
23113,11714,71.52,Male,27,ses-01,1,196.94078,5.6427,high,social,2.541667,Accept,1.8668593,0,8,32,8,0.25,1,25%,0.25
23114,11714,71.52,Male,28,ses-01,1,207.67848,5.77158,low,nonsocial,-4.458333,Reject,1.8169715,1,0,16,1,0.0625,0,5%,0.05
23115,11714,71.52,Male,29,ses-01,1,214.63295,5.64928,high,social,-3.458333,Accept,2.0173638,0,2,32,2,0.0625,1,5%,0.05
23116,11714,71.52,Male,30,ses-01,1,222.15277,5.76447,high,social,10.541667,Accept,1.616902,16,0,32,16,0.5,1,50%,0.5
23117,11714,71.52,Male,31,ses-01,1,229.88585,5.68228,low,social,-4.458333,Reject,1.2166988,0,1,16,1,0.0625,0,5%,0.05
23118,11714,71.52,Male,32,ses-01,1,236.62871,5.77286,low,nonsocial,-1.458333,Accept,1.9992929,0,4,16,4,0.25,1,25%,0.25
23119,11714,71.52,Male,33,ses-01,1,245.89543,5.77072,low,nonsocial,2.541667,Accept,1.4001458,8,0,16,8,0.5,1,50%,0.5
23120,11714,71.52,Male,34,ses-01,1,255.14545,5.77235,low,nonsocial,2.541667,Accept,1.1823653,8,0,16,8,0.5,1,50%,0.5
23121,11714,71.52,Male,35,ses-01,1,267.74426,5.65699,high,social,2.541667,Accept,1.2332313,8,0,32,8,0.25,1,25%,0.25
23122,11714,71.52,Male,36,ses-01,1,278.49597,5.77271,low,nonsocial,-3.458333,Accept,1.9835176,2,0,16,2,0.125,1,10%,0.1
23123,11714,71.52,Male,37,ses-01,1,285.39886,5.70109,high,social,-3.458333,Reject,2.0673366,2,0,32,2,0.0625,0,5%,0.05
23124,11714,71.52,Male,38,ses-01,1,292.9818,5.76942,low,social,-3.458333,Accept,2.4666529,2,0,16,2,0.125,1,10%,0.1
23125,11714,71.52,Male,39,ses-01,1,300.7362,5.66584,high,social,2.541667,Accept,2.2995956,0,8,32,8,0.25,1,25%,0.25
23126,11714,71.52,Male,40,ses-01,1,310.00848,5.65808,high,social,2.541667,Accept,2.1000638,0,8,32,8,0.25,1,25%,0.25
23127,11714,71.52,Male,41,ses-01,1,316.72934,5.77179,low,nonsocial,2.541667,Accept,1.8992329,0,8,16,8,0.5,1,50%,0.5
23128,11714,71.52,Male,42,ses-01,1,323.6715,5.66172,low,social,2.541667,Accept,1.3512112,0,8,16,8,0.5,1,50%,0.5
23129,11714,71.52,Male,43,ses-01,1,330.49796,5.66984,high,social,10.541667,Accept,1.2509896,0,16,32,16,0.5,1,50%,0.5
23130,11714,71.52,Male,44,ses-01,1,337.32498,5.67667,high,social,-2.458333,Reject,2.133003,3,0,32,3,0.09375,0,10%,0.1
23131,11714,71.52,Male,45,ses-01,1,344.15848,5.67694,low,social,2.541667,Reject,1.1992652,0,8,16,8,0.5,0,50%,0.5
23132,11714,71.52,Male,46,ses-01,1,350.89603,5.77347,high,nonsocial,10.541667,Accept,1.3656644,0,16,32,16,0.5,1,50%,0.5
23133,11714,71.52,Male,47,ses-01,1,360.16296,5.77224,high,nonsocial,-2.458333,Accept,2.050491,3,0,32,3,0.09375,1,10%,0.1
23134,11714,71.52,Male,48,ses-01,1,367.0902,5.67784,low,social,2.541667,Accept,1.1332324,8,0,16,8,0.5,1,50%,0.5
23135,11714,71.52,Male,1,ses-01,2,4.607837,5.680951,low,social,-4.395833,Reject,1.4657084,0,1,16,1,0.0625,0,5%,0.05
23136,11714,71.52,Male,2,ses-01,2,11.3490715,5.772064,high,nonsocial,2.604167,Accept,1.6496209,0,8,32,8,0.25,1,25%,0.25
23137,11714,71.52,Male,3,ses-01,2,18.181929,5.772005,low,nonsocial,-4.395833,Reject,1.1003118,0,1,16,1,0.0625,0,5%,0.05
23138,11714,71.52,Male,4,ses-01,2,25.120792,5.667101,high,social,2.604167,Accept,1.2002517,8,0,32,8,0.25,1,25%,0.25
23139,11714,71.52,Male,5,ses-01,2,32.665485,5.774662,low,nonsocial,2.604167,Accept,1.2328525,8,0,16,8,0.5,1,50%,0.5
23140,11714,71.52,Male,6,ses-01,2,40.412727,5.676026,low,social,-3.395833,Reject,1.7668684,0,2,16,2,0.125,0,10%,0.1
23141,11714,71.52,Male,7,ses-01,2,47.256893,5.663507,high,social,-2.395833,Accept,2.0334125,0,3,32,3,0.09375,1,10%,0.1
23142,11714,71.52,Male,8,ses-01,2,53.982708,5.772042,low,nonsocial,2.604167,Accept,1.6326666,8,0,16,8,0.5,1,50%,0.5
23143,11714,71.52,Male,9,ses-01,2,60.815685,5.772381,high,nonsocial,10.604167,Accept,1.249726,16,0,32,16,0.5,1,50%,0.5
23144,11714,71.52,Male,10,ses-01,2,70.06621,5.77234,low,nonsocial,-3.395833,Reject,1.8662863,0,2,16,2,0.125,0,10%,0.1
23145,11714,71.52,Male,11,ses-01,2,77.79955,5.68786,low,social,-3.395833,Accept,1.9669906,0,2,16,2,0.125,1,10%,0.1
23146,11714,71.52,Male,12,ses-01,2,87.057465,5.6828,low,social,-1.395833,Reject,2.76554,0,4,16,4,0.25,0,25%,0.25
23147,11714,71.52,Male,13,ses-01,2,94.709465,5.678035,high,social,-3.395833,Reject,1.5343066,0,2,32,2,0.0625,0,5%,0.05
23148,11714,71.52,Male,14,ses-01,2,102.26625,5.77094,high,nonsocial,-3.395833,Reject,2.1503072,2,0,32,2,0.0625,0,5%,0.05
23149,11714,71.52,Male,15,ses-01,2,109.21203,5.65882,high,social,-3.395833,Reject,2.5670426,0,2,32,2,0.0625,0,5%,0.05
23150,11714,71.52,Male,16,ses-01,2,116.02896,5.67633,high,social,-2.395833,Accept,1.5834388,3,0,32,3,0.09375,1,10%,0.1
23151,11714,71.52,Male,17,ses-01,2,122.86714,5.67304,high,social,2.604167,Reject,1.9328521,8,0,32,8,0.25,0,25%,0.25
23152,11714,71.52,Male,18,ses-01,2,132.02585,5.77988,low,social,2.604167,Accept,1.2338079,0,8,16,8,0.5,1,50%,0.5
23153,11714,71.52,Male,19,ses-01,2,141.41191,5.66225,low,social,2.604167,Accept,2.0989735,0,8,16,8,0.5,1,50%,0.5
23154,11714,71.52,Male,20,ses-01,2,148.21825,5.68825,low,social,-4.395833,Reject,1.366165,1,0,16,1,0.0625,0,5%,0.05
23155,11714,71.52,Male,21,ses-01,2,157.40039,5.77241,low,nonsocial,-1.395833,Accept,1.5994166,0,4,16,4,0.25,1,25%,0.25
23156,11714,71.52,Male,22,ses-01,2,165.14552,5.67672,low,social,2.604167,Accept,1.6665552,0,8,16,8,0.5,1,50%,0.5
23157,11714,71.52,Male,23,ses-01,2,172.69992,5.77336,high,nonsocial,2.604167,Accept,1.5655022,8,0,32,8,0.25,1,25%,0.25
23158,11714,71.52,Male,24,ses-01,2,179.53358,5.77303,low,nonsocial,-3.395833,Reject,1.8328731,2,0,16,2,0.125,0,10%,0.1
23159,11714,71.52,Male,25,ses-01,2,190.49983,5.67272,high,social,2.604167,Accept,1.3331896,0,8,32,8,0.25,1,25%,0.25
23160,11714,71.52,Male,26,ses-01,2,197.23396,5.77242,low,nonsocial,-1.395833,Accept,1.6335849,0,4,16,4,0.25,1,25%,0.25
23161,11714,71.52,Male,27,ses-01,2,204.88348,5.77332,high,nonsocial,10.604167,Accept,1.616283,16,0,32,16,0.5,1,50%,0.5
23162,11714,71.52,Male,28,ses-01,2,211.82512,5.6637,high,social,2.604167,Accept,1.5000787,0,8,32,8,0.25,1,25%,0.25
23163,11714,71.52,Male,29,ses-01,2,218.65424,5.66989,low,social,2.604167,Accept,1.8650213,0,8,16,8,0.5,1,50%,0.5
23164,11714,71.52,Male,30,ses-01,2,229.52534,5.66524,low,social,-4.395833,Reject,1.183696,0,1,16,1,0.0625,0,5%,0.05
23165,11714,71.52,Male,31,ses-01,2,236.25075,5.77228,low,nonsocial,-4.395833,Reject,1.2834187,0,1,16,1,0.0625,0,5%,0.05
23166,11714,71.52,Male,32,ses-01,2,243.90068,5.77315,high,nonsocial,-2.395833,Accept,1.3997897,0,3,32,3,0.09375,1,10%,0.1
23167,11714,71.52,Male,33,ses-01,2,250.84132,5.66498,low,social,-3.395833,Accept,1.7498555,0,2,16,2,0.125,1,10%,0.1
23168,11714,71.52,Male,34,ses-01,2,261.71478,5.65787,high,social,10.604167,Accept,1.5160342,0,16,32,16,0.5,1,50%,0.5
23169,11714,71.52,Male,35,ses-01,2,270.95038,5.6734,low,social,-3.395833,Accept,1.899953,0,2,16,2,0.125,1,10%,0.1
23170,11714,71.52,Male,36,ses-01,2,280.20496,5.68658,low,social,2.604167,Accept,1.265979,0,8,16,8,0.5,1,50%,0.5
23171,11714,71.52,Male,37,ses-01,2,287.8548,5.68625,low,social,-1.395833,Accept,1.9834185,4,0,16,4,0.25,1,25%,0.25
23172,11714,71.52,Male,38,ses-01,2,294.6021,5.7711,low,nonsocial,-4.395833,Reject,1.3833754,0,1,16,1,0.0625,0,5%,0.05
23173,11714,71.52,Male,39,ses-01,2,302.2513,5.7712,high,nonsocial,-2.395833,Accept,1.7508059,0,3,32,3,0.09375,1,10%,0.1
23174,11714,71.52,Male,40,ses-01,2,309.08453,5.77149,low,nonsocial,-3.395833,Accept,2.9007292,2,0,16,2,0.125,1,10%,0.1
23175,11714,71.52,Male,41,ses-01,2,316.0098,5.68084,high,social,-3.395833,Reject,1.3336834,2,0,32,2,0.0625,0,5%,0.05
23176,11714,71.52,Male,42,ses-01,2,323.56808,5.77295,high,nonsocial,2.604167,Accept,1.8497388,0,8,32,8,0.25,1,25%,0.25
23177,11714,71.52,Male,43,ses-01,2,336.0514,5.77145,high,nonsocial,-2.395833,Reject,1.7330863,3,0,32,3,0.09375,0,10%,0.1
23178,11714,71.52,Male,44,ses-01,2,343.7014,5.77107,high,nonsocial,-3.395833,Reject,1.5004472,0,2,32,2,0.0625,0,5%,0.05
23179,11714,71.52,Male,45,ses-01,2,350.53494,5.77222,high,nonsocial,-3.395833,Reject,1.5999676,2,0,32,2,0.0625,0,5%,0.05
23180,11714,71.52,Male,46,ses-01,2,357.3683,5.77242,high,nonsocial,10.604167,Accept,1.5335658,16,0,32,16,0.5,1,50%,0.5
23181,11714,71.52,Male,47,ses-01,2,364.20212,5.77138,high,nonsocial,10.604167,Accept,1.5165229,0,16,32,16,0.5,1,50%,0.5
23182,11714,71.52,Male,48,ses-01,2,371.03555,5.77091,low,nonsocial,-1.395833,Accept,1.6999364,0,4,16,4,0.25,1,25%,0.25
23183,11720,54.31,Female,1,ses-01,1,4.506567,5.772426,low,nonsocial,-4.1875,Reject,1.0992756,1,0,16,1,0.0625,0,5%,0.05
23184,11720,54.31,Female,2,ses-01,1,11.46891,5.64227,high,social,-2.1875,Reject,1.6340555,0,3,32,3,0.09375,0,10%,0.1
23185,11720,54.31,Female,3,ses-01,1,18.173775,5.774193,high,nonsocial,2.8125,Reject,0.6489385,8,0,32,8,0.25,0,25%,0.25
23186,11720,54.31,Female,4,ses-01,1,29.057634,5.771834,low,nonsocial,-4.1875,Accept,0.8996859,1,0,16,1,0.0625,1,5%,0.05
23187,11720,54.31,Female,5,ses-01,1,36.82271,5.65743,high,social,-3.1875,Reject,1.5160275,2,0,32,2,0.0625,0,5%,0.05
23188,11720,54.31,Female,6,ses-01,1,43.54964,5.762936,high,nonsocial,2.8125,Reject,1.0831044,0,8,32,8,0.25,0,25%,0.25
23189,11720,54.31,Female,7,ses-01,1,50.37419,5.773053,low,nonsocial,-4.1875,Accept,1.0997891,1,0,16,1,0.0625,1,5%,0.05
23190,11720,54.31,Female,8,ses-01,1,58.02886,5.766882,high,social,-3.1875,Accept,1.1332879,2,0,32,2,0.0625,1,5%,0.05
23191,11720,54.31,Female,9,ses-01,1,67.41463,5.63135,high,social,2.8125,Accept,1.0331672,0,8,32,8,0.25,1,25%,0.25
23192,11720,54.31,Female,10,ses-01,1,78.1411,5.77365,low,nonsocial,2.8125,Reject,0.8338871,0,8,16,8,0.5,0,50%,0.5
23193,11720,54.31,Female,11,ses-01,1,85.00708,5.73802,low,social,-1.1875,Reject,1.1675111,4,0,16,4,0.25,0,25%,0.25
23194,11720,54.31,Female,12,ses-01,1,97.45825,5.77082,high,nonsocial,10.8125,Accept,1.5675961,0,16,32,16,0.5,1,50%,0.5
23195,11720,54.31,Female,13,ses-01,1,106.70753,5.77298,high,nonsocial,10.8125,Reject,1.7660434,16,0,32,16,0.5,0,50%,0.5
23196,11720,54.31,Female,14,ses-01,1,113.55334,5.760335,high,nonsocial,2.8125,Accept,0.9997966,0,8,32,8,0.25,1,25%,0.25
23197,11720,54.31,Female,15,ses-01,1,121.19192,5.77076,low,nonsocial,-1.1875,Accept,1.500553,4,0,16,4,0.25,1,25%,0.25
23198,11720,54.31,Female,16,ses-01,1,128.02539,5.77127,high,nonsocial,-3.1875,Reject,1.7662703,0,2,32,2,0.0625,0,5%,0.05
23199,11720,54.31,Female,17,ses-01,1,135.78285,5.66681,high,social,2.8125,Accept,2.21535,0,8,32,8,0.25,1,25%,0.25
23200,11720,54.31,Female,18,ses-01,1,143.3261,5.77189,low,nonsocial,-3.1875,Reject,1.7662061,2,0,16,2,0.125,0,10%,0.1
23201,11720,54.31,Female,19,ses-01,1,150.27953,5.6515,low,social,2.8125,Accept,1.4328454,0,8,16,8,0.5,1,50%,0.5
23202,11720,54.31,Female,20,ses-01,1,157.80853,5.77323,low,nonsocial,-3.1875,Accept,1.5667772,2,0,16,2,0.125,1,10%,0.1
23203,11720,54.31,Female,21,ses-01,1,164.64197,5.77194,high,nonsocial,10.8125,Accept,1.2162414,0,16,32,16,0.5,1,50%,0.5
23204,11720,54.31,Female,22,ses-01,1,172.40384,5.65976,low,social,-3.1875,Reject,1.9503953,0,2,16,2,0.125,0,10%,0.1
23205,11720,54.31,Female,23,ses-01,1,179.94237,5.77426,low,nonsocial,2.8125,Accept,1.0815728,0,8,16,8,0.5,1,50%,0.5
23206,11720,54.31,Female,24,ses-01,1,186.91428,5.6343,low,social,2.8125,Accept,0.6488424,8,0,16,8,0.5,1,50%,0.5
23207,11720,54.31,Female,25,ses-01,1,193.73216,5.64748,low,social,2.8125,Accept,1.6341326,0,8,16,8,0.5,1,50%,0.5
23208,11720,54.31,Female,26,ses-01,1,200.56424,5.65039,low,social,-1.1875,Accept,1.3156956,0,4,16,4,0.25,1,25%,0.25
23209,11720,54.31,Female,27,ses-01,1,207.29106,5.75798,high,social,2.8125,Reject,1.8160924,8,0,32,8,0.25,0,25%,0.25
23210,11720,54.31,Female,28,ses-01,1,214.25304,5.62996,high,social,2.8125,Accept,0.6827898,8,0,32,8,0.25,1,25%,0.25
23211,11720,54.31,Female,29,ses-01,1,220.94753,5.7693,low,social,-3.1875,Reject,1.248581,2,0,16,2,0.125,0,10%,0.1
23212,11720,54.31,Female,30,ses-01,1,230.31691,5.66333,high,social,-3.1875,Reject,1.6500827,2,0,32,2,0.0625,0,5%,0.05
23213,11720,54.31,Female,31,ses-01,1,237.04248,5.77457,low,nonsocial,-3.1875,Reject,1.3659892,2,0,16,2,0.125,0,10%,0.1
23214,11720,54.31,Female,32,ses-01,1,247.90889,5.77283,high,nonsocial,-3.1875,Reject,2.033245,0,2,32,2,0.0625,0,5%,0.05
23215,11720,54.31,Female,33,ses-01,1,254.74313,5.77094,low,nonsocial,2.8125,Accept,1.2502123,8,0,16,8,0.5,1,50%,0.5
23216,11720,54.31,Female,34,ses-01,1,262.39078,5.7745,low,social,2.8125,Reject,1.2832733,0,8,16,8,0.5,0,50%,0.5
23217,11720,54.31,Female,35,ses-01,1,271.65933,5.77201,low,social,2.8125,Accept,1.3166265,0,8,16,8,0.5,1,50%,0.5
23218,11720,54.31,Female,36,ses-01,1,278.5053,5.76002,high,nonsocial,-2.1875,Reject,1.1337142,0,3,32,3,0.09375,0,10%,0.1
