subject	xml_index	nifti_value	roi_name	quantity	tg_recip_gt_nonrecip	ug_fairness_pmod
11530	8	9	Superior Temporal Gyrus, anterior division	zstat	-0.4015272202782142	0.16712425749462384
11530	9	10	Superior Temporal Gyrus, posterior division	zstat	-1.1145626521660257	-0.9220887393412458
11530	10	11	Middle Temporal Gyrus, anterior division	zstat	-0.4920014141294271	-0.23051344546849523
11530	11	12	Middle Temporal Gyrus, posterior division	zstat	-1.0687605022980091	-0.8450508067744882
11530	12	13	Middle Temporal Gyrus, temporooccipital part	zstat	-0.06599511451454912	-0.4625726815487964
11530	13	14	Inferior Temporal Gyrus, anterior division	zstat	-0.005599869667971231	-0.5462535235964687
11530	14	15	Inferior Temporal Gyrus, posterior division	zstat	-0.023902782773342967	-0.6676329325749484
11530	15	16	Inferior Temporal Gyrus, temporooccipital part	zstat	0.16340003714335513	-0.20607669275971183
11530	16	17	Postcentral Gyrus	zstat	0.25337236064000296	-0.6782342160219813
11530	17	18	Superior Parietal Lobule	zstat	0.8425583863115119	-0.2889362624042797
11530	18	19	Supramarginal Gyrus, anterior division	zstat	1.704043812868056	1.2911882026069281
11530	19	20	Supramarginal Gyrus, posterior division	zstat	0.5126566610940908	-0.5339109058379403
11530	20	21	Angular Gyrus	zstat	-0.2039421860242102	-1.2998729535558162
11530	21	22	Lateral Occipital Cortex, superior division	zstat	0.4008413961252224	-0.7654859936865323
11530	22	23	Lateral Occipital Cortex, inferior division	zstat	0.5543589908171943	-0.46047316575449215
11530	23	24	Intracalcarine Cortex	zstat	1.0323650640578659	-1.912611411721355
11530	24	25	Frontal Medial Cortex	zstat	-0.4867603532781706	0.330649633706937
11530	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	zstat	0.12104726901570512	0.8295066593509054
11530	26	27	Subcallosal Cortex	zstat	-0.0030858416540118366	0.21283097453773595
11530	27	28	Paracingulate Gyrus	zstat	-0.18030448733287527	-1.6381681891197433
11530	28	29	Cingulate Gyrus, anterior division	zstat	0.028407703917271307	-0.17242752662531205
11530	29	30	Cingulate Gyrus, posterior division	zstat	-0.07844655743347748	-0.11850843728080925
11530	30	31	Precuneous Cortex	zstat	0.2627530269938017	-0.21258549884303216
11530	31	32	Cuneal Cortex	zstat	0.6841697977492358	-1.4632183409496282
11530	32	33	Frontal Orbital Cortex	zstat	-0.4097719617363783	-1.0601870440384122
11530	33	34	Parahippocampal Gyrus, anterior division	zstat	0.1043820099754978	0.1486427402667252
11530	34	35	Parahippocampal Gyrus, posterior division	zstat	0.07221736427712834	0.7467112795572798
11530	35	36	Lingual Gyrus	zstat	0.5549559309417834	-0.9466225913347797
11530	36	37	Temporal Fusiform Cortex, anterior division	zstat	0.3419822192262092	-0.8041562433585736
11530	37	38	Temporal Fusiform Cortex, posterior division	zstat	0.028857826038060162	0.20349506039746273
11530	38	39	Temporal Occipital Fusiform Cortex	zstat	0.37259071291117823	0.5072876930682689
11530	39	40	Occipital Fusiform Gyrus	zstat	0.7090729445073788	-0.9190302900444867
11530	40	41	Frontal Operculum Cortex	zstat	0.13907676315113135	-0.04159439840361852
11530	41	42	Central Opercular Cortex	zstat	0.3217792082347503	0.13862563257004595
11530	42	43	Parietal Operculum Cortex	zstat	0.5391650136204456	-0.3133897071829548
11530	43	44	Planum Polare	zstat	0.3005330295422832	0.9364350263548318
11530	44	45	Heschl's Gyrus (includes H1 and H2)	zstat	0.1774300089457892	-0.11921308384907822
11530	45	46	Planum Temporale	zstat	0.38757325783101043	-0.6056565565961333
11530	46	47	Supracalcarine Cortex	zstat	0.8080875524815093	-1.3432094440894558
11530	47	48	Occipital Pole	zstat	0.4280145925284576	-1.0928494203820511
11532	0	1	Frontal Pole	zstat	-0.424350610015184	-0.0500314063110037
11532	1	2	Insular Cortex	zstat	-0.0316138872992463	0.41102705650337157
11532	2	3	Superior Frontal Gyrus	zstat	-0.11669992076215663	-0.19878600614711522
11532	3	4	Middle Frontal Gyrus	zstat	0.7401251889941761	-0.1319590710528339
11532	4	5	Inferior Frontal Gyrus, pars triangularis	zstat	0.21619024924792932	0.07960956438803413
11532	5	6	Inferior Frontal Gyrus, pars opercularis	zstat	0.18470175211278023	0.13453223339375456
11532	6	7	Precentral Gyrus	zstat	0.5645576400331501	0.6330134292152437
11532	7	8	Temporal Pole	zstat	-0.6213320786967536	0.0038160111431610622
11532	8	9	Superior Temporal Gyrus, anterior division	zstat	-0.46460467291375	0.13331938837296686
11532	9	10	Superior Temporal Gyrus, posterior division	zstat	-0.15011342144692197	-0.19269575133682348
11532	10	11	Middle Temporal Gyrus, anterior division	zstat	-0.3083529013292447	0.32288027664215596
11532	11	12	Middle Temporal Gyrus, posterior division	zstat	-0.12001667953157413	-0.2695371751722294
11532	12	13	Middle Temporal Gyrus, temporooccipital part	zstat	0.5337573506201149	0.11051501950274377
11532	13	14	Inferior Temporal Gyrus, anterior division	zstat	-0.7073959195235546	-0.559318628867526
11532	14	15	Inferior Temporal Gyrus, posterior division	zstat	0.20128722808531851	0.2603564840305737
11532	15	16	Inferior Temporal Gyrus, temporooccipital part	zstat	0.9699000300571962	0.7773115795771174
11532	16	17	Postcentral Gyrus	zstat	0.7488969199609457	0.6112959843503474
11532	17	18	Superior Parietal Lobule	zstat	1.3567389575324542	0.12093265487915125
11532	18	19	Supramarginal Gyrus, anterior division	zstat	0.07334212202177796	-0.04332170077703065
11532	19	20	Supramarginal Gyrus, posterior division	zstat	-0.24078555428218473	-0.5034927860720435
11532	20	21	Angular Gyrus	zstat	-0.4868911475653472	-0.036766758497371835
11532	21	22	Lateral Occipital Cortex, superior division	zstat	0.9544870315933375	0.294028179315696
11532	22	23	Lateral Occipital Cortex, inferior division	zstat	1.2436754086980608	0.989759057481569
11532	23	24	Intracalcarine Cortex	zstat	1.3608442934461895	1.1792496551271683
11532	24	25	Frontal Medial Cortex	zstat	-0.240166749003515	0.7918575231418515
11532	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	zstat	0.6914320052255297	1.1512382863643202
11532	26	27	Subcallosal Cortex	zstat	0.026988533595039582	0.7940024343211777
11532	27	28	Paracingulate Gyrus	zstat	-0.8576317081079103	0.2182604808956127
11532	28	29	Cingulate Gyrus, anterior division	zstat	0.04774080213212721	0.8172061690560964
11532	29	30	Cingulate Gyrus, posterior division	zstat	0.42746274491186653	0.43372240762485725
11532	30	31	Precuneous Cortex	zstat	0.5691781188722836	0.4875812232662952
11532	31	32	Cuneal Cortex	zstat	1.4035588218655	1.3948469673140913
11532	32	33	Frontal Orbital Cortex	zstat	-0.2936909623973867	-0.14995761666131785
11532	33	34	Parahippocampal Gyrus, anterior division	zstat	0.04595110338967833	0.39291974065456525
11532	34	35	Parahippocampal Gyrus, posterior division	zstat	0.17639296645263455	0.04571113331190679
11532	35	36	Lingual Gyrus	zstat	0.5510555558400568	1.109932036834358
11532	36	37	Temporal Fusiform Cortex, anterior division	zstat	-0.2896593180319942	0.4249915097186223
11532	37	38	Temporal Fusiform Cortex, posterior division	zstat	0.7078991071036544	0.6536322315091271
11532	38	39	Temporal Occipital Fusiform Cortex	zstat	1.3168049382848352	1.1476621638148161
11532	39	40	Occipital Fusiform Gyrus	zstat	1.3658011709220654	1.056638618604357
11532	40	41	Frontal Operculum Cortex	zstat	-0.8922140136901132	-0.6086145078747713
11532	41	42	Central Opercular Cortex	zstat	0.18847304926720881	1.0892955937396867
11532	42	43	Parietal Operculum Cortex	zstat	0.1740232474031163	1.0734529294177588
11532	43	44	Planum Polare	zstat	-0.11951177120333153	0.5576184142402281
11532	44	45	Heschl's Gyrus (includes H1 and H2)	zstat	-0.25082182822521554	0.362537919644541
11532	45	46	Planum Temporale	zstat	0.7346073824085471	0.21601135142462283
11532	46	47	Supracalcarine Cortex	zstat	1.339942139355426	1.1315344772202538
11532	47	48	Occipital Pole	zstat	1.2160874746909467	0.5367084739699821
11533	0	1	Frontal Pole	zstat	-0.22727599388198835	-0.1674484469487059
11533	1	2	Insular Cortex	zstat	-0.25935472623618283	0.225145633893515
11533	2	3	Superior Frontal Gyrus	zstat	-0.013011001093383372	-0.2233685549471369
11533	3	4	Middle Frontal Gyrus	zstat	-0.14805000289739464	-0.26578835863172545
11533	4	5	Inferior Frontal Gyrus, pars triangularis	zstat	-0.5396320734529781	-0.276565607111696
11533	5	6	Inferior Frontal Gyrus, pars opercularis	zstat	-0.8553548993542358	0.3615052925634196
11533	6	7	Precentral Gyrus	zstat	-0.3018714295906071	0.13767758608851777
11533	7	8	Temporal Pole	zstat	-0.5122275004776593	-0.016177705695155243
11533	8	9	Superior Temporal Gyrus, anterior division	zstat	-0.35896932320812575	-0.5556028115443694
11533	9	10	Superior Temporal Gyrus, posterior division	zstat	0.4124236350301532	-0.8420379079799712
11533	10	11	Middle Temporal Gyrus, anterior division	zstat	-0.4108205741271377	-0.14198435221737035
11533	11	12	Middle Temporal Gyrus, posterior division	zstat	-0.0399280408338189	-0.2929963153614865
11533	12	13	Middle Temporal Gyrus, temporooccipital part	zstat	0.03825015063891431	-0.4856476448601217
11533	13	14	Inferior Temporal Gyrus, anterior division	zstat	-0.6796911610455731	-0.4028771622626513
11533	14	15	Inferior Temporal Gyrus, posterior division	zstat	0.2817782632112937	-0.19058397460931256
11533	15	16	Inferior Temporal Gyrus, temporooccipital part	zstat	0.5168374111775331	0.5803028803359246
11533	16	17	Postcentral Gyrus	zstat	0.5721896870035436	-0.37736321257467825
11533	17	18	Superior Parietal Lobule	zstat	0.3297748368971656	0.6465913973518909
11533	18	19	Supramarginal Gyrus, anterior division	zstat	-0.3879065008299356	0.9548684880758326
11533	19	20	Supramarginal Gyrus, posterior division	zstat	-0.13317284344796193	-0.4276627106994793
11533	20	21	Angular Gyrus	zstat	0.3580656513435232	-1.0197436235476343
11533	21	22	Lateral Occipital Cortex, superior division	zstat	0.38450133307947393	0.09087037338992035
11533	22	23	Lateral Occipital Cortex, inferior division	zstat	0.7115965598357226	0.35403945903075057
11533	23	24	Intracalcarine Cortex	zstat	-0.4267874809549596	1.2515000215385486
11533	24	25	Frontal Medial Cortex	zstat	0.747344886524114	-0.019181067016263036
11533	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	zstat	-0.6917523070721497	0.4623051608497327
11533	26	27	Subcallosal Cortex	zstat	0.24465521643175564	0.0798002227766259
11533	27	28	Paracingulate Gyrus	zstat	-0.206101349123217	-0.6983159463474873
11533	28	29	Cingulate Gyrus, anterior division	zstat	-0.394272118375461	-0.5646695817014946
11533	29	30	Cingulate Gyrus, posterior division	zstat	0.06679319159190969	-1.0295761926339142
11533	30	31	Precuneous Cortex	zstat	0.3208431133932204	-1.066739402844197
11533	31	32	Cuneal Cortex	zstat	0.26166287048341924	-0.5270093066251048
11533	32	33	Frontal Orbital Cortex	zstat	-0.4011558366965194	0.48759472464829295
11533	33	34	Parahippocampal Gyrus, anterior division	zstat	-0.3448164232520271	-0.2679528593137475
11533	34	35	Parahippocampal Gyrus, posterior division	zstat	-0.22988389375145143	0.4693961158886833
11533	35	36	Lingual Gyrus	zstat	0.42188663652967023	0.2851956675445608
11533	36	37	Temporal Fusiform Cortex, anterior division	zstat	-0.6830837195029099	-0.03219221772606227
11533	37	38	Temporal Fusiform Cortex, posterior division	zstat	0.06258770567725658	0.023162106972944355
11533	38	39	Temporal Occipital Fusiform Cortex	zstat	0.440103094693051	0.22833257575037721
11533	39	40	Occipital Fusiform Gyrus	zstat	1.0248561368931928	0.15790288564457133
11533	40	41	Frontal Operculum Cortex	zstat	-0.6345531308902193	0.5626195004907389
11533	41	42	Central Opercular Cortex	zstat	-0.2638714845179066	-0.16789165903835304
11533	42	43	Parietal Operculum Cortex	zstat	-0.42744034280891763	0.5107045529840448
11533	43	44	Planum Polare	zstat	-0.35419776226049077	0.036952032130220476
11533	44	45	Heschl's Gyrus (includes H1 and H2)	zstat	0.21630088535385864	-0.7939320892129901
11533	45	46	Planum Temporale	zstat	0.3918595463114886	-0.5598726859264633
11533	46	47	Supracalcarine Cortex	zstat	0.3399650963850597	0.9834582759661877
11533	47	48	Occipital Pole	zstat	1.0562055459619932	0.10529169039083892
11534	0	1	Frontal Pole	zstat	-0.5103699251530829	-0.8773060916028073
11534	1	2	Insular Cortex	zstat	0.30551363209333876	-0.5170566500597846
11534	2	3	Superior Frontal Gyrus	zstat	-0.7248730188659097	-0.8999240869630054
11534	3	4	Middle Frontal Gyrus	zstat	-0.8844617866414337	-0.4829824196645667
11534	4	5	Inferior Frontal Gyrus, pars triangularis	zstat	-0.2671805734571535	-1.6316396718003163
11534	5	6	Inferior Frontal Gyrus, pars opercularis	zstat	-0.06673796677340486	-0.7297922202050997
11534	6	7	Precentral Gyrus	zstat	0.46385508169814404	0.6124208500548873
11534	7	8	Temporal Pole	zstat	0.23845834406864114	-0.8238474272066523
11534	8	9	Superior Temporal Gyrus, anterior division	zstat	0.6967454117579529	-1.0349338000879074
11534	9	10	Superior Temporal Gyrus, posterior division	zstat	0.6445874519307505	-0.20684693523572287
11534	10	11	Middle Temporal Gyrus, anterior division	zstat	-0.17394868965788898	-1.5585093192867379
11534	11	12	Middle Temporal Gyrus, posterior division	zstat	-0.414196939802574	-0.4222387019835878
11534	12	13	Middle Temporal Gyrus, temporooccipital part	zstat	0.2774741630821887	-0.65486094350463
11534	13	14	Inferior Temporal Gyrus, anterior division	zstat	1.293850669780603	-0.12191180115670362
11534	14	15	Inferior Temporal Gyrus, posterior division	zstat	0.18398769427413025	-0.17937832446397176
11534	15	16	Inferior Temporal Gyrus, temporooccipital part	zstat	-0.30905469267676	-0.7561549219672495
11534	16	17	Postcentral Gyrus	zstat	1.3908126268049945	0.9376488116848961
11534	17	18	Superior Parietal Lobule	zstat	-0.052468742281222946	0.5648709723904357
11534	18	19	Supramarginal Gyrus, anterior division	zstat	0.24573090014342192	0.8102103351529136
11534	19	20	Supramarginal Gyrus, posterior division	zstat	-0.05176592398878514	-0.5773461414112692
11534	20	21	Angular Gyrus	zstat	-0.6759167931729285	-0.7841140819053983
11534	21	22	Lateral Occipital Cortex, superior division	zstat	-0.25388242229113867	-0.42760861927471105
11534	22	23	Lateral Occipital Cortex, inferior division	zstat	0.8835320487349366	-0.9895460545362661
11534	23	24	Intracalcarine Cortex	zstat	0.15737115811458735	-0.12353946442411423
11534	24	25	Frontal Medial Cortex	zstat	-0.6513666753452403	-0.670439846055844
11534	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	zstat	0.5616540106471999	0.6271738574118039
11534	26	27	Subcallosal Cortex	zstat	-0.8926115814059113	-0.21261402361739715
11534	27	28	Paracingulate Gyrus	zstat	-0.6997968926831953	-1.872876596383754
11534	28	29	Cingulate Gyrus, anterior division	zstat	-0.5646632838545622	-1.0029581548697641
11534	29	30	Cingulate Gyrus, posterior division	zstat	-0.6265077862964743	-0.7578252502645233
11534	30	31	Precuneous Cortex	zstat	-0.30179283387836436	-0.9889623047726962
11534	31	32	Cuneal Cortex	zstat	0.5881947922177547	-0.8337044328715221
11534	32	33	Frontal Orbital Cortex	zstat	-0.41158892104301503	-1.1138177608072863
11534	33	34	Parahippocampal Gyrus, anterior division	zstat	-0.16762921169031395	-0.42056046118903123
11534	34	35	Parahippocampal Gyrus, posterior division	zstat	0.2332084596438228	-1.2185609231847954
11534	35	36	Lingual Gyrus	zstat	0.8774547531246278	-0.3479761944674634
11534	36	37	Temporal Fusiform Cortex, anterior division	zstat	0.5622276487951794	-0.29174402017965384
11534	37	38	Temporal Fusiform Cortex, posterior division	zstat	0.4115226433113784	-0.5412601561625384
11534	38	39	Temporal Occipital Fusiform Cortex	zstat	0.6405249856061691	-1.740823015260761
11534	39	40	Occipital Fusiform Gyrus	zstat	1.064736889025897	-1.3088798422112902
11534	40	41	Frontal Operculum Cortex	zstat	0.09224744035447595	-0.7743477302191568
11534	41	42	Central Opercular Cortex	zstat	0.8758994368989911	0.8029254131521647
11534	42	43	Parietal Operculum Cortex	zstat	1.547324327543983	0.24179221514309876
11534	43	44	Planum Polare	zstat	0.10063351608834137	-0.6053402303504306
11534	44	45	Heschl's Gyrus (includes H1 and H2)	zstat	0.6970229796219771	-0.26802572402845604
11534	45	46	Planum Temporale	zstat	1.5956301991015136	0.5152516628865803
11534	46	47	Supracalcarine Cortex	zstat	0.5344883080552074	-0.4214983156961488
11534	47	48	Occipital Pole	zstat	0.940317876605094	-0.4951519110953626
11535	0	1	Frontal Pole	zstat	-0.5979198738780219	-0.04234445570473268
11535	1	2	Insular Cortex	zstat	0.8580244652698862	-0.2158134162859451
11535	2	3	Superior Frontal Gyrus	zstat	-0.6400113023705667	0.12887202633020983
11535	3	4	Middle Frontal Gyrus	zstat	-0.5010019752413626	-0.3428730698942878
11535	4	5	Inferior Frontal Gyrus, pars triangularis	zstat	0.03761399530062298	0.42238805821718683
11535	5	6	Inferior Frontal Gyrus, pars opercularis	zstat	-0.15677009234343375	0.6982354090720428
11535	6	7	Precentral Gyrus	zstat	0.8243540566433045	0.07390028604624409
11535	7	8	Temporal Pole	zstat	0.32625333548230656	-0.08901250569049879
11535	8	9	Superior Temporal Gyrus, anterior division	zstat	0.46119992315100555	-0.22490408689332886
11535	9	10	Superior Temporal Gyrus, posterior division	zstat	0.14818855240663617	-0.007746536045806942
11535	10	11	Middle Temporal Gyrus, anterior division	zstat	0.10813037529518243	-0.08411960392815075
11535	11	12	Middle Temporal Gyrus, posterior division	zstat	-0.13479744439223126	0.530598465439124
11535	12	13	Middle Temporal Gyrus, temporooccipital part	zstat	0.2794777144341822	0.606617108338091
11535	13	14	Inferior Temporal Gyrus, anterior division	zstat	-0.41810932257226474	-0.14135192262848148
11535	14	15	Inferior Temporal Gyrus, posterior division	zstat	-0.19758574193807632	0.3386873329603454
11535	15	16	Inferior Temporal Gyrus, temporooccipital part	zstat	0.2484596870118068	-0.16337833991413242
11535	16	17	Postcentral Gyrus	zstat	0.9886656560751347	-0.24265129268536365
11535	17	18	Superior Parietal Lobule	zstat	0.08409984914275508	-0.04631861692521809
11535	18	19	Supramarginal Gyrus, anterior division	zstat	0.2260561923392945	-0.027895718474906905
11535	19	20	Supramarginal Gyrus, posterior division	zstat	-0.04445435059425182	0.44676342124176033
11535	20	21	Angular Gyrus	zstat	-1.1268331142014476	0.18234659326968577
11535	21	22	Lateral Occipital Cortex, superior division	zstat	-0.005209479280261767	-0.03205879284998916
11535	22	23	Lateral Occipital Cortex, inferior division	zstat	0.82431690494331	0.05481969763829849
11535	23	24	Intracalcarine Cortex	zstat	2.193196981790175	0.5170474278157149
11535	24	25	Frontal Medial Cortex	zstat	-0.4744083513708039	0.4270398248604611
11535	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	zstat	1.7165235635396596	0.28600900775180327
11535	26	27	Subcallosal Cortex	zstat	-0.2095260667292258	0.5749126022794651
11535	27	28	Paracingulate Gyrus	zstat	-0.569236337531062	0.6796689561995314
11535	28	29	Cingulate Gyrus, anterior division	zstat	-0.0423885042862482	0.9878160330482711
11535	29	30	Cingulate Gyrus, posterior division	zstat	0.3181149810748175	0.3270136035318886
11535	30	31	Precuneous Cortex	zstat	-0.2061728301328041	0.07854507751382347
11535	31	32	Cuneal Cortex	zstat	1.1204517802188458	0.10804085513525111
11535	32	33	Frontal Orbital Cortex	zstat	-0.29680602628619446	0.6532395841728538
11535	33	34	Parahippocampal Gyrus, anterior division	zstat	-0.0758545552931553	-0.33677532284137324
11535	34	35	Parahippocampal Gyrus, posterior division	zstat	1.0502253427161432	-0.669951367966901
11535	35	36	Lingual Gyrus	zstat	2.0696424021909716	0.07024936293502082
11535	36	37	Temporal Fusiform Cortex, anterior division	zstat	0.1384673186227785	-0.22859249011686084
11535	37	38	Temporal Fusiform Cortex, posterior division	zstat	-0.12788549856612982	0.1332910657448978
11535	38	39	Temporal Occipital Fusiform Cortex	zstat	1.3000982085181396	-0.02161214025910088
11535	39	40	Occipital Fusiform Gyrus	zstat	1.907025707268969	-0.20645176974033178
11535	40	41	Frontal Operculum Cortex	zstat	0.5624774719095406	0.5089390023079302
11535	41	42	Central Opercular Cortex	zstat	1.5832358274210785	-0.10754422815965524
11535	42	43	Parietal Operculum Cortex	zstat	1.4776355898726334	-0.29302997993002505
11535	43	44	Planum Polare	zstat	0.8725410136598596	-0.42824115091046133
11535	44	45	Heschl's Gyrus (includes H1 and H2)	zstat	0.9890718790380636	-0.28678756252506293
11535	45	46	Planum Temporale	zstat	1.0085134045285407	-0.22580698904661342
11535	46	47	Supracalcarine Cortex	zstat	1.7879480145316808	0.4602269993381614
11535	47	48	Occipital Pole	zstat	0.9693618396351621	-1.0846391274605698
11536	0	1	Frontal Pole	zstat	0.6350244358511603	-0.17222914672416278
11536	1	2	Insular Cortex	zstat	-0.20428773114881402	-0.8518804708655807
11536	2	3	Superior Frontal Gyrus	zstat	0.3837240563426086	0.2650675343830988
11536	3	4	Middle Frontal Gyrus	zstat	0.4397629099890094	0.31855556009105135
11536	4	5	Inferior Frontal Gyrus, pars triangularis	zstat	0.40618342466288193	0.46370932021725136
11536	5	6	Inferior Frontal Gyrus, pars opercularis	zstat	-0.39076680316655554	-0.36336777392217573
11536	6	7	Precentral Gyrus	zstat	-0.034727473144006704	-0.316485830155432
11536	7	8	Temporal Pole	zstat	0.021118415200457853	-0.2652685907838544
11536	8	9	Superior Temporal Gyrus, anterior division	zstat	0.5219338609574314	-1.034190408923687
11536	9	10	Superior Temporal Gyrus, posterior division	zstat	0.5740068338306994	-0.488180683602204
11536	10	11	Middle Temporal Gyrus, anterior division	zstat	0.4647078754707003	-0.5473153077064207
11536	11	12	Middle Temporal Gyrus, posterior division	zstat	0.45164896661701903	-0.06646255216173994
11536	12	13	Middle Temporal Gyrus, temporooccipital part	zstat	0.23807152557638991	-0.6944921711742227
11536	13	14	Inferior Temporal Gyrus, anterior division	zstat	0.2333504375643455	0.1406064145818088
11536	14	15	Inferior Temporal Gyrus, posterior division	zstat	-0.012902148628087008	0.220944055379833
11536	15	16	Inferior Temporal Gyrus, temporooccipital part	zstat	-0.09508815103020682	0.5274295284452547
11536	16	17	Postcentral Gyrus	zstat	-0.1302752013154247	-1.168331984376393
11536	17	18	Superior Parietal Lobule	zstat	-0.09764609977803401	-0.15836714691142711
11536	18	19	Supramarginal Gyrus, anterior division	zstat	-0.6776760885612694	-1.2455335148437707
11536	19	20	Supramarginal Gyrus, posterior division	zstat	-0.056126749486350956	-0.3611357856269712
11536	20	21	Angular Gyrus	zstat	0.08536169760604773	-0.3240077255604266
11536	21	22	Lateral Occipital Cortex, superior division	zstat	0.18039350816514535	0.21763782473141288
11536	22	23	Lateral Occipital Cortex, inferior division	zstat	0.7733563911769175	0.2294986970527178
11536	23	24	Intracalcarine Cortex	zstat	0.5329426634551211	-1.2065642430365053
11536	24	25	Frontal Medial Cortex	zstat	0.839622051247019	0.1426362725311613
11536	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	zstat	-0.27387765836996353	-0.47082188878463255
11536	26	27	Subcallosal Cortex	zstat	0.11451336484617339	-0.00889614714631954
11536	27	28	Paracingulate Gyrus	zstat	0.6244443733157685	-0.29847497412988977
11536	28	29	Cingulate Gyrus, anterior division	zstat	0.4323907361190245	-0.18469020694052019
11536	29	30	Cingulate Gyrus, posterior division	zstat	0.8249954233277323	0.07955965835813965
11536	30	31	Precuneous Cortex	zstat	0.4418561564124582	0.21910788888767574
11536	31	32	Cuneal Cortex	zstat	0.014734113492905895	-0.7431145199737667
11536	32	33	Frontal Orbital Cortex	zstat	0.21456519283277675	-0.003246840090635482
11536	33	34	Parahippocampal Gyrus, anterior division	zstat	-0.21302535797189098	0.47820039295650135
11536	34	35	Parahippocampal Gyrus, posterior division	zstat	-0.7232519665917487	-1.0191066276703804
11536	35	36	Lingual Gyrus	zstat	0.2428926439373754	-1.2898053208592268
11536	36	37	Temporal Fusiform Cortex, anterior division	zstat	-0.760114502571259	0.06598814248094163
11536	37	38	Temporal Fusiform Cortex, posterior division	zstat	-0.12044584620848182	-0.09161172417575965
11536	38	39	Temporal Occipital Fusiform Cortex	zstat	-0.16188758771081757	-0.23554266731306964
11536	39	40	Occipital Fusiform Gyrus	zstat	-0.08681312965326879	-0.43927541395808806
11536	40	41	Frontal Operculum Cortex	zstat	-0.7326327545349213	-0.32686997821041924
11536	41	42	Central Opercular Cortex	zstat	-0.4685730453622609	-1.3412562196792985
11536	42	43	Parietal Operculum Cortex	zstat	-0.2534316284409169	-0.9430766281799465
11536	43	44	Planum Polare	zstat	-0.086660478888826	-0.9166247497165206
11536	44	45	Heschl's Gyrus (includes H1 and H2)	zstat	-0.0008691111000143164	-0.5605109534368524
11536	45	46	Planum Temporale	zstat	-0.22333475808536252	-0.9064466798448435
11536	46	47	Supracalcarine Cortex	zstat	0.359659980635773	-1.5851918103847098
11536	47	48	Occipital Pole	zstat	0.28537487758160335	0.3949545796485803
11539	0	1	Frontal Pole	zstat	-0.002899915706485159	-0.19618179903546595
11539	1	2	Insular Cortex	zstat	-0.3752350061712023	-0.035079969055750254
11539	2	3	Superior Frontal Gyrus	zstat	-0.3228137902467088	0.17743391607650164
11539	3	4	Middle Frontal Gyrus	zstat	0.495502462239837	-0.20788155367813527
11539	4	5	Inferior Frontal Gyrus, pars triangularis	zstat	-0.8594967829012269	-0.2148708308066472
11539	5	6	Inferior Frontal Gyrus, pars opercularis	zstat	-1.1536691237568204	-0.19903734501045098
11539	6	7	Precentral Gyrus	zstat	0.2922097683939898	0.0636719638830569
11539	7	8	Temporal Pole	zstat	-0.4669519033059665	0.22186977096500193
11539	8	9	Superior Temporal Gyrus, anterior division	zstat	-0.3819379564613486	0.030507827736437322
11539	9	10	Superior Temporal Gyrus, posterior division	zstat	-0.4470315021349347	-1.1617665038849099
11539	10	11	Middle Temporal Gyrus, anterior division	zstat	-0.4259436345561894	0.1838463502560756
11539	11	12	Middle Temporal Gyrus, posterior division	zstat	-0.24344346577381226	0.04632151222886958
11539	12	13	Middle Temporal Gyrus, temporooccipital part	zstat	-0.3002960601726424	0.7948697991829309
11539	13	14	Inferior Temporal Gyrus, anterior division	zstat	0.1258174930175645	0.8707195026717375
11539	14	15	Inferior Temporal Gyrus, posterior division	zstat	0.5888577064833792	-0.28094091272124083
11539	15	16	Inferior Temporal Gyrus, temporooccipital part	zstat	0.8955086870509923	0.4118280212063457
11539	16	17	Postcentral Gyrus	zstat	0.8891570343273127	0.28233811726651925
11539	17	18	Superior Parietal Lobule	zstat	0.8301366234376655	0.9851239557253328
11539	18	19	Supramarginal Gyrus, anterior division	zstat	0.05935272853649049	0.3200729622548722
11539	19	20	Supramarginal Gyrus, posterior division	zstat	0.5123596696270201	0.04160786044116862
11539	20	21	Angular Gyrus	zstat	-0.44924161236362087	1.1231792981199789
11539	21	22	Lateral Occipital Cortex, superior division	zstat	0.03357100554677399	0.6845597575956951
11539	22	23	Lateral Occipital Cortex, inferior division	zstat	0.29925914626967914	0.451162819889252
11539	23	24	Intracalcarine Cortex	zstat	-1.1177870790481024	-1.4141315636134448
11539	24	25	Frontal Medial Cortex	zstat	-0.5062878140991848	0.888608637265861
11539	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	zstat	0.4170432648709942	0.38466537834205694
11539	26	27	Subcallosal Cortex	zstat	0.1004621712392411	0.3759253989340952
11539	27	28	Paracingulate Gyrus	zstat	-0.12021901157738371	-0.14909647589782032
11539	28	29	Cingulate Gyrus, anterior division	zstat	-0.24575883395806097	-0.026747570559826395
11539	29	30	Cingulate Gyrus, posterior division	zstat	-0.24608294652987803	-0.27350247814803985
11539	30	31	Precuneous Cortex	zstat	0.046652558561932	0.4885885600979712
