subject	xml_index	nifti_value	roi_name	quantity	tg_recip_gt_nonrecip	ug_fairness_pmod
10589	40	41	Frontal Operculum Cortex	cope	128.05907649052244	-0.2781164347812408
10589	41	42	Central Opercular Cortex	cope	162.78853673459497	-2.457474563477009
10589	42	43	Parietal Operculum Cortex	cope	262.63534444177213	-3.0361861147194498
10589	43	44	Planum Polare	cope	59.082286200564326	1.235813780168768
10589	44	45	Heschl's Gyrus (includes H1 and H2)	cope	85.44046073355433	0.6518527229513956
10589	45	46	Planum Temporale	cope	119.39995619999323	-0.9037587044907636
10589	46	47	Supracalcarine Cortex	cope	64.59572472978145	1.1203894756258803
10589	47	48	Occipital Pole	cope	-39.33755858287301	-2.3321523459045874
10596	0	1	Frontal Pole	cope	231.74036883293104	-1.72758464884351
10596	1	2	Insular Cortex	cope	61.67639920738388	-2.870493401496549
10596	2	3	Superior Frontal Gyrus	cope	235.78982285910965	-1.6896625390570734
10596	3	4	Middle Frontal Gyrus	cope	141.63357111580834	0.30791327769095744
10596	4	5	Inferior Frontal Gyrus, pars triangularis	cope	98.64436679401803	-8.863148405353343
10596	5	6	Inferior Frontal Gyrus, pars opercularis	cope	78.38768964152797	-3.6911272166130655
10596	6	7	Precentral Gyrus	cope	149.1525232577922	-2.6837638555004966
10596	7	8	Temporal Pole	cope	164.39007260398301	-7.136570168375544
10596	8	9	Superior Temporal Gyrus, anterior division	cope	233.6412108568045	-6.368646373580663
10596	9	10	Superior Temporal Gyrus, posterior division	cope	128.74659953798567	-5.473352160123358
10596	10	11	Middle Temporal Gyrus, anterior division	cope	234.48643084995783	-3.191477400375836
10596	11	12	Middle Temporal Gyrus, posterior division	cope	126.19191094183661	-3.7652879218730098
10596	12	13	Middle Temporal Gyrus, temporooccipital part	cope	52.513782073411846	-0.38137148918156116
10596	13	14	Inferior Temporal Gyrus, anterior division	cope	43.840300825220595	1.520442603321294
10596	14	15	Inferior Temporal Gyrus, posterior division	cope	57.62107022030655	1.9844184381362802
10596	15	16	Inferior Temporal Gyrus, temporooccipital part	cope	331.2568221207875	-2.1314071966591466
10596	16	17	Postcentral Gyrus	cope	116.989470504924	-0.7834923562739531
10596	17	18	Superior Parietal Lobule	cope	41.71261836569316	-0.32694281359249605
10596	18	19	Supramarginal Gyrus, anterior division	cope	156.48874695968848	-1.3726337885121918
10596	19	20	Supramarginal Gyrus, posterior division	cope	148.79921629301498	-4.277055839892174
10596	20	21	Angular Gyrus	cope	207.82860001092445	-5.28585636740678
10596	21	22	Lateral Occipital Cortex, superior division	cope	179.23485602066415	-0.4445164292426672
10596	22	23	Lateral Occipital Cortex, inferior division	cope	348.1599681163659	-3.9071788624761203
10596	23	24	Intracalcarine Cortex	cope	913.024006100944	-8.740161177582662
10596	24	25	Frontal Medial Cortex	cope	220.40804263970531	-4.538407465324123
10596	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	cope	292.128551923544	-2.6902884353279464
10596	26	27	Subcallosal Cortex	cope	-86.39402328580618	-7.061640834765366
10596	27	28	Paracingulate Gyrus	cope	475.0544979992123	-8.79068436150068
10596	28	29	Cingulate Gyrus, anterior division	cope	324.5216430571183	-6.538006281801815
10596	29	30	Cingulate Gyrus, posterior division	cope	411.34960876928056	-1.1731077337930245
10596	30	31	Precuneous Cortex	cope	346.72870807712053	-2.804847986927303
10596	31	32	Cuneal Cortex	cope	446.17523151538654	-1.9010759101532184
10596	32	33	Frontal Orbital Cortex	cope	0.5781657869502379	-7.287900955830494
10596	33	34	Parahippocampal Gyrus, anterior division	cope	70.67548274756533	1.4964523336322633
10596	34	35	Parahippocampal Gyrus, posterior division	cope	134.1341024520262	-4.515136444484288
10596	35	36	Lingual Gyrus	cope	444.85028022975933	-7.899702455712716
10596	36	37	Temporal Fusiform Cortex, anterior division	cope	-130.51956691471398	12.037072207805112
10596	37	38	Temporal Fusiform Cortex, posterior division	cope	103.75619773364109	2.8650618968643697
10596	38	39	Temporal Occipital Fusiform Cortex	cope	208.86612405968833	1.581622008901177
10596	39	40	Occipital Fusiform Gyrus	cope	731.8298186227815	-3.8100470887961473
10596	40	41	Frontal Operculum Cortex	cope	83.35168228530083	-4.423578022204402
10596	41	42	Central Opercular Cortex	cope	141.06693603667566	-0.39394080381542773
10596	42	43	Parietal Operculum Cortex	cope	178.86325945406395	-1.7655582231407994
10596	43	44	Planum Polare	cope	93.75624321662742	-4.018201955117797
10596	44	45	Heschl's Gyrus (includes H1 and H2)	cope	88.82695486578524	0.8485746360094231
10596	45	46	Planum Temporale	cope	115.41689644658994	-3.1253535851031296
10596	46	47	Supracalcarine Cortex	cope	894.8976601083228	-9.852656412314861
10596	47	48	Occipital Pole	cope	530.9986171381236	-4.588737146713571
10606	0	1	Frontal Pole	cope	91.52049418755253	-2.3273331829897503
10606	1	2	Insular Cortex	cope	60.549496862044954	5.607273662416073
10606	2	3	Superior Frontal Gyrus	cope	51.25559496197846	-0.9002364937847929
10606	3	4	Middle Frontal Gyrus	cope	33.027109164973744	-2.3934317545956363
10606	4	5	Inferior Frontal Gyrus, pars triangularis	cope	75.73687224240479	-7.628391623736248
10606	5	6	Inferior Frontal Gyrus, pars opercularis	cope	52.9758915705087	-0.14310012117277512
10606	6	7	Precentral Gyrus	cope	110.3983128755549	0.7905624897121758
10606	7	8	Temporal Pole	cope	53.73986390320034	-0.32799815074631294
10606	8	9	Superior Temporal Gyrus, anterior division	cope	76.35297626593174	-1.353856246975752
10606	9	10	Superior Temporal Gyrus, posterior division	cope	22.67206016850549	1.5363451174260783
10606	10	11	Middle Temporal Gyrus, anterior division	cope	117.43995258452287	-3.111424924472152
10606	11	12	Middle Temporal Gyrus, posterior division	cope	24.128902474469818	-1.0778883840801772
10606	12	13	Middle Temporal Gyrus, temporooccipital part	cope	10.951127581780026	-4.17426545451686
10606	13	14	Inferior Temporal Gyrus, anterior division	cope	8.996406680733495	-0.42437567021807976
10606	14	15	Inferior Temporal Gyrus, posterior division	cope	46.98513453187805	0.5996622895603038
10606	15	16	Inferior Temporal Gyrus, temporooccipital part	cope	181.30011337817604	-0.6362897578536519
10606	16	17	Postcentral Gyrus	cope	112.45453574966477	0.42088376854374276
10606	17	18	Superior Parietal Lobule	cope	54.957977087244274	3.470114218770206
10606	18	19	Supramarginal Gyrus, anterior division	cope	179.59366361366378	3.47534593512925
10606	19	20	Supramarginal Gyrus, posterior division	cope	-55.77652506490011	0.020421182789613267
10606	20	21	Angular Gyrus	cope	-54.13807430594857	-2.6854859114941303
10606	21	22	Lateral Occipital Cortex, superior division	cope	151.940538761597	-1.7845281109431625
10606	22	23	Lateral Occipital Cortex, inferior division	cope	210.95519731220054	-1.415278478705314
10606	23	24	Intracalcarine Cortex	cope	515.4356682068643	4.444870585470609
10606	24	25	Frontal Medial Cortex	cope	206.40361891982826	-5.329583870687898
10606	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	cope	359.0984629775221	8.051930216065532
10606	26	27	Subcallosal Cortex	cope	11.216264800039621	-3.8349804433761165
10606	27	28	Paracingulate Gyrus	cope	181.45379458735772	2.802443051058711
10606	28	29	Cingulate Gyrus, anterior division	cope	214.60288796993763	4.56404750499644
10606	29	30	Cingulate Gyrus, posterior division	cope	289.80275550428456	3.2464705843755177
10606	30	31	Precuneous Cortex	cope	175.65179947659303	3.7499835088953497
10606	31	32	Cuneal Cortex	cope	319.0133542118474	5.315811413115184
10606	32	33	Frontal Orbital Cortex	cope	30.473277222482203	-1.526844473918917
10606	33	34	Parahippocampal Gyrus, anterior division	cope	92.84442237467893	-1.7583226592865138
10606	34	35	Parahippocampal Gyrus, posterior division	cope	318.98662745806405	-6.307182697206736
10606	35	36	Lingual Gyrus	cope	401.2720811611245	-0.8417238894559684
10606	36	37	Temporal Fusiform Cortex, anterior division	cope	-47.21314420598618	0.6715887947708157
10606	37	38	Temporal Fusiform Cortex, posterior division	cope	165.23493822297905	-2.911860733839608
10606	38	39	Temporal Occipital Fusiform Cortex	cope	315.3269006581893	-5.445571575467062
10606	39	40	Occipital Fusiform Gyrus	cope	418.8742458444852	0.11014111690787137
10606	40	41	Frontal Operculum Cortex	cope	-19.472487036545736	-1.2495910504034586
10606	41	42	Central Opercular Cortex	cope	100.86213052150441	4.4680857999145145
10606	42	43	Parietal Operculum Cortex	cope	156.8522369124487	3.058141064404647
10606	43	44	Planum Polare	cope	154.2954812695962	3.1499493996833117
10606	44	45	Heschl's Gyrus (includes H1 and H2)	cope	180.16857781937594	7.369959985262238
10606	45	46	Planum Temporale	cope	123.38541489542357	4.349316914785148
10606	46	47	Supracalcarine Cortex	cope	390.4091872915308	3.31930808889422
10606	47	48	Occipital Pole	cope	340.24956522769037	0.13045632720067346
10608	0	1	Frontal Pole	cope	101.4093292426126	1.1825341266212357
10608	1	2	Insular Cortex	cope	24.73182493636812	-2.997624082104818
10608	2	3	Superior Frontal Gyrus	cope	91.80384263018242	-1.0925877399230497
10608	3	4	Middle Frontal Gyrus	cope	146.04535379133162	-1.7156076763776054
10608	4	5	Inferior Frontal Gyrus, pars triangularis	cope	-52.537790162300844	-1.6766317203094105
10608	5	6	Inferior Frontal Gyrus, pars opercularis	cope	136.03879022059553	-2.311780787706652
10608	6	7	Precentral Gyrus	cope	87.27553970813047	-4.652264311310457
10608	7	8	Temporal Pole	cope	-32.671174138770375	-5.940299360249928
10608	8	9	Superior Temporal Gyrus, anterior division	cope	132.01240185835422	-5.963304777405201
10608	9	10	Superior Temporal Gyrus, posterior division	cope	4.8481652771497705	-3.8321735044554264
10608	10	11	Middle Temporal Gyrus, anterior division	cope	-119.27364901815777	-3.1563823132483817
10608	11	12	Middle Temporal Gyrus, posterior division	cope	2.405057076460465	-2.2183612139983904
10608	12	13	Middle Temporal Gyrus, temporooccipital part	cope	72.08031381777343	-4.841603465485893
10608	13	14	Inferior Temporal Gyrus, anterior division	cope	-32.846521044271235	-2.8946277956814455
10608	14	15	Inferior Temporal Gyrus, posterior division	cope	-87.74877353253756	-2.7812429684773914
10608	15	16	Inferior Temporal Gyrus, temporooccipital part	cope	202.62188686319251	-5.255414935668979
10608	16	17	Postcentral Gyrus	cope	75.86052970779978	-2.8276254423699627
10608	17	18	Superior Parietal Lobule	cope	120.61609548369418	-2.4055673526098897
10608	18	19	Supramarginal Gyrus, anterior division	cope	50.47455495849804	-1.213758641179582
10608	19	20	Supramarginal Gyrus, posterior division	cope	7.800756928405246	-3.7632826955183534
10608	20	21	Angular Gyrus	cope	42.58844312745605	-4.510668245738675
10608	21	22	Lateral Occipital Cortex, superior division	cope	170.8549926260912	-2.3516878804091723
10608	22	23	Lateral Occipital Cortex, inferior division	cope	242.52136035955058	-2.2644300649947535
10608	23	24	Intracalcarine Cortex	cope	246.141121251023	-5.6364694506234345
10608	24	25	Frontal Medial Cortex	cope	-159.6989387831261	-2.3225089808833514
10608	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	cope	84.64107599663171	-6.254212967692749
10608	26	27	Subcallosal Cortex	cope	-467.3606135441707	0.0763432898487036
10608	27	28	Paracingulate Gyrus	cope	106.63434420059397	-1.7234207484457031
10608	28	29	Cingulate Gyrus, anterior division	cope	-11.550331829841864	-5.489595555969202
10608	29	30	Cingulate Gyrus, posterior division	cope	230.96820019376278	-3.7787342185904937
10608	30	31	Precuneous Cortex	cope	229.3037781112381	-6.415599238519278
10608	31	32	Cuneal Cortex	cope	244.13642491892543	-4.619278797132279
10608	32	33	Frontal Orbital Cortex	cope	-98.30799106865184	-4.006810222924971
10608	33	34	Parahippocampal Gyrus, anterior division	cope	86.16561692794868	-13.921461712379438
10608	34	35	Parahippocampal Gyrus, posterior division	cope	-178.0838309715379	-5.861297082957232
10608	35	36	Lingual Gyrus	cope	203.9916602634346	-7.613543859314219
10608	36	37	Temporal Fusiform Cortex, anterior division	cope	70.66825507295893	-14.130083009409091
10608	37	38	Temporal Fusiform Cortex, posterior division	cope	-107.87989832037698	-5.233480667870928
10608	38	39	Temporal Occipital Fusiform Cortex	cope	93.37854346746131	-4.118435437368333
10608	39	40	Occipital Fusiform Gyrus	cope	284.68404613084385	-4.922891787246556
10608	40	41	Frontal Operculum Cortex	cope	27.569626678939628	-4.698750680609911
10608	41	42	Central Opercular Cortex	cope	-14.297587336726552	-4.715246278090031
10608	42	43	Parietal Operculum Cortex	cope	29.241180118797395	-6.624528346160133
10608	43	44	Planum Polare	cope	-14.451174808367519	-6.417865164181172
10608	44	45	Heschl's Gyrus (includes H1 and H2)	cope	98.91680640778783	-8.838156045238543
10608	45	46	Planum Temporale	cope	105.43272914368029	-7.527390911267075
10608	46	47	Supracalcarine Cortex	cope	329.41952835245337	-6.3903174163337715
10608	47	48	Occipital Pole	cope	200.63396185949654	-1.3323769805362782
10640	0	1	Frontal Pole	cope	4.1998620211072355	-2.1869015259840854
10640	1	2	Insular Cortex	cope	-43.07291828484091	-1.3874646148569363
10640	2	3	Superior Frontal Gyrus	cope	1.2971470750551688	0.7401352800107387
10640	3	4	Middle Frontal Gyrus	cope	-17.110522632433945	4.312703609838371
10640	4	5	Inferior Frontal Gyrus, pars triangularis	cope	108.90827858294232	-4.601291863420773
10640	5	6	Inferior Frontal Gyrus, pars opercularis	cope	70.75952726403133	-0.10992525189727212
10640	6	7	Precentral Gyrus	cope	-16.449877039589417	3.722091858765955
10640	7	8	Temporal Pole	cope	5.859942849620251	-4.109250330499637
10640	8	9	Superior Temporal Gyrus, anterior division	cope	-26.25194965570401	-0.7855067288646331
10640	9	10	Superior Temporal Gyrus, posterior division	cope	-54.826165960206616	-3.6486966814021824
10640	10	11	Middle Temporal Gyrus, anterior division	cope	94.55367368152783	1.3359924198197786
10640	11	12	Middle Temporal Gyrus, posterior division	cope	25.269140783461776	-0.5807622086786823
10640	12	13	Middle Temporal Gyrus, temporooccipital part	cope	45.886518398702066	1.166627903288279
10640	13	14	Inferior Temporal Gyrus, anterior division	cope	136.7892223046376	-2.1820879940097853
10640	14	15	Inferior Temporal Gyrus, posterior division	cope	38.81546857999328	-1.7083710970165014
10640	15	16	Inferior Temporal Gyrus, temporooccipital part	cope	-38.13314984327377	4.141617216166359
10640	16	17	Postcentral Gyrus	cope	6.085381548037024	2.23239598583921
10640	17	18	Superior Parietal Lobule	cope	-84.99082998544212	6.148799568644463
10640	18	19	Supramarginal Gyrus, anterior division	cope	-81.19067940347725	2.903228688002909
10640	19	20	Supramarginal Gyrus, posterior division	cope	-67.30450860545845	1.6459329209642837
10640	20	21	Angular Gyrus	cope	73.40601911802355	-3.510676772418777
10640	21	22	Lateral Occipital Cortex, superior division	cope	18.808703524051914	6.646155168404818
10640	22	23	Lateral Occipital Cortex, inferior division	cope	-15.068282231629015	3.884751198409312
10640	23	24	Intracalcarine Cortex	cope	304.09745153378884	10.511744823147351
10640	24	25	Frontal Medial Cortex	cope	73.30960675027777	-3.2962950609545123
10640	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	cope	-43.372306902918055	0.7885226168216685
10640	26	27	Subcallosal Cortex	cope	27.64905716616374	-5.302672262174579
10640	27	28	Paracingulate Gyrus	cope	-49.305457992960285	-0.40896195443849326
10640	28	29	Cingulate Gyrus, anterior division	cope	6.535196577230374	0.5456267875023344
10640	29	30	Cingulate Gyrus, posterior division	cope	-27.20721313391413	1.0308699058529123
10640	30	31	Precuneous Cortex	cope	93.0646412079251	5.485815787524255
10640	31	32	Cuneal Cortex	cope	78.05444549152962	7.272414039370259
10640	32	33	Frontal Orbital Cortex	cope	1.6178919470244106	-3.841608907242414
10640	33	34	Parahippocampal Gyrus, anterior division	cope	29.515059533636126	-4.319419400973567
10640	34	35	Parahippocampal Gyrus, posterior division	cope	51.62736937819787	-2.808817909756359
10640	35	36	Lingual Gyrus	cope	179.28307392627363	7.172267402651972
10640	36	37	Temporal Fusiform Cortex, anterior division	cope	118.98235817158476	-4.486949394146602
10640	37	38	Temporal Fusiform Cortex, posterior division	cope	54.535641537681094	0.4432820275509265
10640	38	39	Temporal Occipital Fusiform Cortex	cope	7.378273394019436	7.725206423193809
10640	39	40	Occipital Fusiform Gyrus	cope	121.1505055680233	6.137897386860717
10640	40	41	Frontal Operculum Cortex	cope	-68.01675310755978	-3.42530040899996
10640	41	42	Central Opercular Cortex	cope	-37.91162361753585	-3.4021745655068423
