subject	tg_level	tg_run	tg_cope	tg_zstat	tg_mask	ug_level	ug_run	ug_cope	ug_zstat	ug_mask
11345	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11345/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11345/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11345/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11345/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11345/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11345/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11348	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11348/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11348/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11348/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11348/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11348/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11348/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11358	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11358/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11358/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11358/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11358/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11358/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11358/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11364	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11364/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11364/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11364/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11364/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11364/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11364/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11387	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11387/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11387/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11387/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11387/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11387/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11387/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11426	L1	1	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11426/ses-01/L1_task-trust_model-01_type-act_run-1_sm-5.feat/stats/cope10.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11426/ses-01/L1_task-trust_model-01_type-act_run-1_sm-5.feat/stats/zstat10.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11426/ses-01/L1_task-trust_model-01_type-act_run-1_sm-5.feat/mask.nii.gz	L1	1	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11426/ses-01/L1_task-ugr_model-3_type-act_run-1_sm-5.feat/stats/cope11.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11426/ses-01/L1_task-ugr_model-3_type-act_run-1_sm-5.feat/stats/zstat11.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11426/ses-01/L1_task-ugr_model-3_type-act_run-1_sm-5.feat/mask.nii.gz
11430	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11430/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11430/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11430/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L1	1	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11430/ses-01/L1_task-ugr_model-3_type-act_run-1_sm-5.feat/stats/cope11.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11430/ses-01/L1_task-ugr_model-3_type-act_run-1_sm-5.feat/stats/zstat11.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11430/ses-01/L1_task-ugr_model-3_type-act_run-1_sm-5.feat/mask.nii.gz
11433	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11433/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11433/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11433/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11433/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11433/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11433/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11435	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11435/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11435/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11435/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11435/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11435/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11435/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11451	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11451/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11451/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11451/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11451/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11451/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11451/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11492	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11492/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11492/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11492/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11492/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11492/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11492/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11498	L1	1	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11498/ses-01/L1_task-trust_model-01_type-act_run-1_sm-5.feat/stats/cope10.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11498/ses-01/L1_task-trust_model-01_type-act_run-1_sm-5.feat/stats/zstat10.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11498/ses-01/L1_task-trust_model-01_type-act_run-1_sm-5.feat/mask.nii.gz	L1	1	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11498/ses-01/L1_task-ugr_model-3_type-act_run-1_sm-5.feat/stats/cope11.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11498/ses-01/L1_task-ugr_model-3_type-act_run-1_sm-5.feat/stats/zstat11.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11498/ses-01/L1_task-ugr_model-3_type-act_run-1_sm-5.feat/mask.nii.gz
11517	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11517/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11517/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11517/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11517/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11517/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11517/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11518	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11518/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11518/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11518/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11518/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11518/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11518/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11523	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11523/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11523/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11523/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11523/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11523/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11523/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11526	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11526/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11526/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11526/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11526/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11526/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11526/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11527	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11527/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11527/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11527/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11527/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11527/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11527/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11529	L1	1	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11529/ses-01/L1_task-trust_model-01_type-act_run-1_sm-5.feat/stats/cope10.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11529/ses-01/L1_task-trust_model-01_type-act_run-1_sm-5.feat/stats/zstat10.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11529/ses-01/L1_task-trust_model-01_type-act_run-1_sm-5.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11529/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11529/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11529/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11530	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11530/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11530/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11530/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11530/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11530/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11530/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11532	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11532/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11532/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11532/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11532/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11532/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11532/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11533	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11533/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11533/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11533/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11533/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11533/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11533/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11534	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11534/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11534/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11534/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11534/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11534/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11534/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11535	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11535/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11535/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11535/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L1	1	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11535/ses-01/L1_task-ugr_model-3_type-act_run-1_sm-5.feat/stats/cope11.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11535/ses-01/L1_task-ugr_model-3_type-act_run-1_sm-5.feat/stats/zstat11.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11535/ses-01/L1_task-ugr_model-3_type-act_run-1_sm-5.feat/mask.nii.gz
11536	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11536/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11536/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11536/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11536/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11536/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11536/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11539	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11539/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11539/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11539/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11539/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11539/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11539/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
11540	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11540/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11540/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11540/ses-01/L2_task-trust_model-01_type-act_sm-5.gfeat/cope10.feat/mask.nii.gz	L2	both	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11540/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/cope1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11540/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/stats/zstat1.nii.gz	/ZPOOL/data/projects/rf1-betrayal/derivatives/fsl/sub-11540/ses-01/L2_task-ugr_model-3_type-act_sm-5.gfeat/cope11.feat/mask.nii.gz
