i	j	k	mni_x_mm	mni_y_mm	mni_z_mm	tg_mean_subject_zstat_recip_gt_nonrecip	tg_sd_subject_zstat_recip_gt_nonrecip	tg_sem_subject_zstat_recip_gt_nonrecip	ug_mean_subject_zstat_fairness_pmod	ug_sd_subject_zstat_fairness_pmod	ug_sem_subject_zstat_fairness_pmod	signed_odr_residual
15	48	24	-34.300002	19.799999	-0.719999	-0.08208577219	1.196727675	0.1041617742	0.005412422258	1.216230042	0.1058592374	-0.03865434311
15	48	25	-34.300002	19.799999	2.250001	-0.05542476625	1.387496772	0.1207660929	0.03356904746	1.346670808	0.1172126488	-0.02484531765
15	48	26	-34.300002	19.799999	5.220001	-0.1744450637	1.439560874	0.1252976913	0.09188361965	1.304261781	0.1135214168	0.07931591117
15	49	23	-34.300002	22.499999	-3.689999	-0.2532495527	1.22898789	0.1069696655	-0.1143768457	1.306164103	0.1136869927	-0.07236426824
15	49	24	-34.300002	22.499999	-0.719999	-0.2917695239	1.197980511	0.1042708196	0.01177624062	1.185920032	0.1032210896	0.05801365228
15	49	25	-34.300002	22.499999	2.250001	-0.341308342	1.313135343	0.1142937613	0.09804989196	1.210847945	0.105390786	0.1572359103
15	49	26	-34.300002	22.499999	5.220001	-0.3781056321	1.314276835	0.1143931153	0.1531464636	1.244828994	0.1083484567	0.2228397655
15	50	25	-34.300002	25.199999	2.250001	-0.5122607563	1.285904585	0.111923628	0.08439996822	1.121189119	0.09758698683	0.2190734424
16	31	27	-31.600002	-26.100002	8.190001	0.05985605268	1.244538547	0.1083231765	-0.04987391545	1.186266894	0.1032512801	-0.150027316
16	31	28	-31.600002	-26.100002	11.160001	-0.09872828726	1.236126371	0.1075909906	-0.03670032964	1.241830266	0.1080874509	-0.06938356223
16	31	29	-31.600002	-26.100002	14.130001	-0.0590380896	1.206974989	0.1050536884	-0.08611994039	1.291848498	0.1124409792	-0.1311266406
16	31	30	-31.600002	-26.100002	17.100001	0.1357812879	1.206760535	0.1050350226	-0.1181548868	1.268216646	0.1103840905	-0.244479907
16	32	27	-31.600002	-23.400002	8.190001	-0.03907227037	1.288087456	0.1121136225	-0.008592645938	1.207795311	0.1051250883	-0.06992761261
16	32	28	-31.600002	-23.400002	11.160001	-0.09040206114	1.276345609	0.1110916259	-0.05179457942	1.190673913	0.1036348619	-0.0865954
16	32	29	-31.600002	-23.400002	14.130001	-0.007208119471	1.218320358	0.106041176	-0.1828667749	1.159467678	0.1009187078	-0.2407795897
16	32	30	-31.600002	-23.400002	17.100001	0.08042046792	1.206912921	0.1050482861	-0.2369582162	1.193997023	0.1039241015	-0.3275218052
16	32	31	-31.600002	-23.400002	20.070001	0.1312297215	1.209672156	0.1052884467	-0.2206377196	1.288446238	0.1121448505	-0.3348503682
16	33	27	-31.600002	-20.700001	8.190001	-0.0504966214	1.149668581	0.1000658059	0.006865799367	1.12663999	0.09806142429	-0.05104404208
16	33	28	-31.600002	-20.700001	11.160001	0.0171734525	1.20824651	0.1051643601	-0.07760550092	1.031626131	0.08979152931	-0.1565052512
16	33	29	-31.600002	-20.700001	14.130001	0.05892335838	1.18332629	0.1029953334	-0.190634898	1.117258206	0.09724484478	-0.2764585201
16	33	30	-31.600002	-20.700001	17.100001	0.03245937862	1.183467261	0.1030076033	-0.2835422795	1.195883791	0.1040883235	-0.3486980406
16	33	31	-31.600002	-20.700001	20.070001	0.06047598116	1.18347552	0.1030083222	-0.2649487148	1.233549892	0.1073667368	-0.3440938976
16	34	30	-31.600002	-18.000001	17.100001	0.09223937175	1.125951863	0.09800153047	-0.2767515026	1.220658319	0.1062446694	-0.3685039095
16	35	30	-31.600002	-15.300001	17.100001	0.1381610953	1.156333607	0.1006459219	-0.1584862837	1.110279656	0.09663743996	-0.281853426
16	36	29	-31.600002	-12.600001	14.130001	0.254230211	0.9995148112	0.08699659771	-0.04766220639	1.101882468	0.0959065586	-0.2323288243
16	36	30	-31.600002	-12.600001	17.100001	0.1965270866	1.09591603	0.0953872468	0.06118045758	1.073771449	0.09345980841	-0.1092296539
16	41	28	-31.600002	0.899999	11.160001	0.03757846872	1.188437393	0.1034401978	0.2320239854	1.168283642	0.1016860389	0.1136439418
16	41	29	-31.600002	0.899999	14.130001	-0.03662006722	1.069120947	0.09305503419	0.09021525141	1.179356592	0.1026498155	0.01804190226
16	42	27	-31.600002	3.599999	8.190001	-0.03920535913	1.203727499	0.1047710307	0.2070597971	1.093734649	0.09519738195	0.124448339
16	42	28	-31.600002	3.599999	11.160001	0.0756955386	1.213322438	0.105606163	0.2373175324	1.172701132	0.1020705321	0.1018835413
16	42	29	-31.600002	3.599999	14.130001	0.06666180596	1.130570674	0.09840354638	0.1524619086	1.116197144	0.09715249124	0.02934023805
16	43	19	-31.600002	6.299999	-15.569999	-0.0184177853	1.131475368	0.09848228994	0.1517348842	1.203753816	0.1047733213	0.06558167995
16	43	20	-31.600002	6.299999	-12.599999	0.09458803783	1.106799744	0.09633455249	0.07803171381	1.115897855	0.09712644142	-0.04983747108
16	43	27	-31.600002	6.299999	8.190001	-0.06572236696	1.173965425	0.1021805747	0.1402132515	1.146354129	0.09977731985	0.07571448746
16	43	28	-31.600002	6.299999	11.160001	0.09465792471	1.227562821	0.1068456292	0.2456458119	1.11018789	0.09662945282	0.1011644802
16	44	19	-31.600002	8.999999	-15.569999	-0.1157445711	1.093731025	0.09519706657	0.05219691675	1.142785988	0.09946675305	0.01809866538
16	44	20	-31.600002	8.999999	-12.599999	-0.01621289668	1.163489868	0.1012687945	0.01009851498	1.116770248	0.09720237349	-0.06299898841
16	44	25	-31.600002	8.999999	2.250001	-0.04790381437	1.276565109	0.111110731	-0.03764559416	1.182390972	0.1029139244	-0.09227640784
16	44	26	-31.600002	8.999999	5.220001	-0.1825425001	1.247792924	0.1086064336	0.04699054541	1.186972759	0.1033127178	0.04237567134
16	44	27	-31.600002	8.999999	8.190001	-0.06977786098	1.201940726	0.1046155121	0.1654761409	1.244328701	0.1083049117	0.1002369027
16	44	28	-31.600002	8.999999	11.160001	0.0650433615	1.176161218	0.1023716939	0.2380025686	1.210097796	0.1053254939	0.107120347
16	45	18	-31.600002	11.699999	-18.539999	-0.2343762687	1.05765338	0.09205691058	-0.0796762139	1.172002977	0.1020097655	-0.04928131761
16	45	19	-31.600002	11.699999	-15.569999	-0.2347811523	1.161530759	0.1010982759	-0.0406735749	1.222783479	0.1064296409	-0.01396157137
16	45	20	-31.600002	11.699999	-12.599999	-0.07417475054	1.265875413	0.1101803123	-0.05018220505	1.084416151	0.0943863108	-0.09217984805
16	45	21	-31.600002	11.699999	-9.629999	-0.04151357971	1.151264704	0.1002047306	-0.04098207271	1.090304295	0.094898808	-0.09805407182
16	45	22	-31.600002	11.699999	-6.659999	-0.05493555913	0.9846743465	0.08570490106	0.01630239943	1.050246241	0.09141220194	-0.04061595414
16	45	24	-31.600002	11.699999	-0.719999	0.1176005112	1.198918661	0.1043524751	-0.1007766107	1.145865629	0.09973480136	-0.2209363668
16	45	25	-31.600002	11.699999	2.250001	-0.01268566882	1.229623046	0.1070249487	0.06643619896	1.122749978	0.09772284222	-0.01376437235
16	45	26	-31.600002	11.699999	5.220001	-0.15639442	1.097035598	0.09548469273	0.2326542083	1.168843892	0.1017348024	0.1983322146
16	45	27	-31.600002	11.699999	8.190001	-0.0492943679	1.054237805	0.09175962298	0.2602564289	1.321166977	0.1149928253	0.1767576085
16	45	28	-31.600002	11.699999	11.160001	0.05734357808	1.117205974	0.09724029856	0.2639565718	1.348234614	0.1173487606	0.1338459273
16	46	19	-31.600002	14.399999	-15.569999	-0.5185863065	1.254893882	0.1092244928	-0.176442816	1.359572105	0.1183355625	-0.01322130642
16	46	20	-31.600002	14.399999	-12.599999	-0.3926984787	1.285691018	0.1119050394	-0.2361463946	1.234523758	0.107451501	-0.1216123772
16	46	21	-31.600002	14.399999	-9.629999	-0.312592313	1.200877648	0.1045229831	-0.1445938078	1.2049345	0.1048760867	-0.07385667843
16	46	22	-31.600002	14.399999	-6.659999	-0.1851852209	1.047148337	0.09114256399	-0.01973283601	1.074983873	0.09356533641	-0.01660078395
16	46	24	-31.600002	14.399999	-0.719999	0.129822779	1.143311627	0.09951250405	0.05591228377	1.187204595	0.1033328965	-0.08504893731
16	46	25	-31.600002	14.399999	2.250001	0.1792367225	1.165899043	0.1014784863	0.1508755832	1.242967202	0.1081864085	-0.02090961957
16	46	26	-31.600002	14.399999	5.220001	0.0631414744	1.082883864	0.09425294234	0.2377711596	1.248051358	0.1086289274	0.1077366241
16	46	27	-31.600002	14.399999	8.190001	0.02528454893	1.136996364	0.09896283096	0.2546882659	1.249724714	0.1087745744	0.1393975905
16	47	21	-31.600002	17.099999	-9.629999	-0.5537974269	1.378158015	0.1199532584	-0.3399036313	1.442707344	0.1255715564	-0.1452411233
16	47	22	-31.600002	17.099999	-6.659999	-0.3335999927	1.247591	0.1085888584	-0.1758503888	1.209276138	0.1052539778	-0.09291066823
16	47	23	-31.600002	17.099999	-3.689999	-0.08647227808	1.19114469	0.1036758378	-0.04139745248	1.16428246	0.1013377808	-0.0789310795
16	47	24	-31.600002	17.099999	-0.719999	0.1111033253	1.043865231	0.09085680624	0.06108625463	1.16775454	0.1016399865	-0.07226873818
16	47	25	-31.600002	17.099999	2.250001	0.3086467843	1.124605159	0.09788431495	0.08227728762	1.295350638	0.1127458014	-0.1388429552
16	47	26	-31.600002	17.099999	5.220001	0.1980875697	1.213812144	0.1056487864	0.1308365762	1.337528895	0.1164169474	-0.0471412582
16	47	27	-31.600002	17.099999	8.190001	-0.0300579752	1.320528946	0.1149372917	0.2138147384	1.291755468	0.1124328819	0.1265680687
16	48	22	-31.600002	19.799999	-6.659999	-0.3685166071	1.260191399	0.1096855824	-0.2554432586	1.297262142	0.1129121764	-0.1494872022
16	48	23	-31.600002	19.799999	-3.689999	-0.1428207034	1.132882504	0.0986047654	-0.1599028041	1.196295329	0.1041241434	-0.1612761827
16	48	24	-31.600002	19.799999	-0.719999	-0.003241599731	1.073976934	0.09347769363	-0.055046695	1.120833652	0.09755604741	-0.1273247438
16	48	25	-31.600002	19.799999	2.250001	0.1333143123	1.160710767	0.1010269047	0.03929806349	1.245137269	0.1083752886	-0.1015337113
16	48	26	-31.600002	19.799999	5.220001	0.0004840556843	1.358309284	0.1182256481	0.0927711024	1.342715356	0.1168683709	0.004253927991
16	48	27	-31.600002	19.799999	8.190001	-0.2555223329	1.436281878	0.1250122913	0.1848365369	1.414551604	0.1231209137	0.1982339726
16	49	23	-31.600002	22.499999	-3.689999	-0.1555628941	1.199493482	0.1044025069	-0.1498807996	1.249101575	0.1087203372	-0.1467197244
16	49	24	-31.600002	22.499999	-0.719999	-0.1586878092	1.131726573	0.0985041545	-0.02014825846	1.118268689	0.09733279609	-0.02846626556
16	49	25	-31.600002	22.499999	2.250001	-0.1912118318	1.196885271	0.1041754912	0.09012108448	1.192661759	0.1038078816	0.08499900065
16	49	26	-31.600002	22.499999	5.220001	-0.2871443859	1.354649178	0.1179070768	0.1328366426	1.296946194	0.1128846766	0.1650919226
16	50	24	-31.600002	25.199999	-0.719999	-0.3214410286	1.256984891	0.1094064917	-0.03916228791	1.206849266	0.1050427457	0.02498207244
16	50	25	-31.600002	25.199999	2.250001	-0.4160961016	1.293894639	0.1126190729	0.04695707332	1.171278204	0.1019466821	0.1436309109
16	50	26	-31.600002	25.199999	5.220001	-0.4668679429	1.297746461	0.1129543309	0.122506234	1.268073015	0.110371589	0.233724364
17	44	19	-28.900002	8.999999	-15.569999	0.004126870031	1.020459534	0.08881960182	-0.05445335045	1.134466431	0.09874262857	-0.1299855889
17	45	19	-28.900002	11.699999	-15.569999	-0.1634900269	1.078400799	0.09386274164	-0.06240658863	1.16842759	0.101698568	-0.06446145351
17	45	20	-28.900002	11.699999	-12.599999	-0.1859171673	1.141225939	0.09933096816	-0.1121860416	1.130425322	0.09839089518	-0.09959029352
17	45	27	-28.900002	11.699999	8.190001	0.07704974005	0.9726640656	0.08465954029	0.2168781636	1.221566138	0.1063236849	0.08287893423
17	45	28	-28.900002	11.699999	11.160001	0.1604054359	1.05761404	0.09205348647	0.1826378658	1.23599049	0.1075791636	0.01587704379
17	46	19	-28.900002	14.399999	-15.569999	-0.4076431791	1.197109608	0.1041950172	-0.08384129222	1.288256374	0.1121283249	0.02210646648
17	46	20	-28.900002	14.399999	-12.599999	-0.4517132754	1.213938299	0.1056597668	-0.1526686154	1.205353914	0.104912592	-0.02079994324
17	46	21	-28.900002	14.399999	-9.629999	-0.3328413552	1.235034079	0.1074959188	-0.02545528431	1.187829673	0.1033873026	0.04227705039
17	46	27	-28.900002	14.399999	8.190001	0.09981764854	1.096103876	0.09540359671	0.2668228538	1.257686736	0.1094675794	0.1180088836
17	46	28	-28.900002	14.399999	11.160001	0.02838384089	1.153689874	0.1004158145	0.2762970406	1.221813289	0.1063451967	0.1575245653
17	47	21	-28.900002	17.099999	-9.629999	-0.5538474716	1.391802395	0.1211408493	-0.1774904861	1.332265069	0.1159587901	0.001126409183
17	47	22	-28.900002	17.099999	-6.659999	-0.2369475383	1.248973323	0.1087091742	-0.04169703049	1.190817244	0.1036473372	-0.01394427931
17	47	26	-28.900002	17.099999	5.220001	0.2302823068	1.183657978	0.1030242031	0.08958281683	1.202849653	0.104694624	-0.09827575884
17	47	27	-28.900002	17.099999	8.190001	0.02159133374	1.203273651	0.1047315283	0.2061523065	1.24806587	0.1086301906	0.09726486873
17	47	28	-28.900002	17.099999	11.160001	-0.2019777935	1.242677174	0.1081611648	0.2739697664	1.22852288	0.1069291916	0.2553286623
17	48	22	-28.900002	19.799999	-6.659999	-0.2839049929	1.228957958	0.1069670603	-0.1686083569	1.30080788	0.1132207933	-0.1079363561
17	48	23	-28.900002	19.799999	-3.689999	-0.1126518101	1.100715807	0.09580501375	-0.1077121993	1.181876405	0.1028691371	-0.1273320958
17	48	24	-28.900002	19.799999	-0.719999	0.008659986737	1.079384331	0.09394834706	0.0250678932	1.170311602	0.1018625502	-0.0602971565
17	48	25	-28.900002	19.799999	2.250001	0.19084894	1.018462142	0.08864575114	0.09180362145	1.229943912	0.1070528766	-0.07917355185
17	48	26	-28.900002	19.799999	5.220001	0.1156540171	1.14968128	0.1000669111	0.07690503173	1.262561374	0.1098918623	-0.05998839419
17	48	27	-28.900002	19.799999	8.190001	-0.1833565851	1.293288806	0.1125663419	0.1756552469	1.341508823	0.1167633556	0.1586647906
17	48	28	-28.900002	19.799999	11.160001	-0.3986008218	1.317618388	0.1146839602	0.2823440239	1.360495392	0.1184159244	0.348144151
17	49	22	-28.900002	22.499999	-6.659999	-0.2822991187	1.208596252	0.1051948013	-0.1110445428	1.375538464	0.1197252557	-0.05676367416
17	49	23	-28.900002	22.499999	-3.689999	-0.1423142375	1.223366766	0.1064804095	-0.0755274474	1.274195007	0.11090444	-0.08546760687
17	49	24	-28.900002	22.499999	-0.719999	-0.1153880359	1.079918255	0.0939948192	0.03466016226	1.233935451	0.1074002955	0.002142179687
17	49	25	-28.900002	22.499999	2.250001	-0.09144772591	1.103446025	0.09604264879	0.1096008211	1.267978678	0.110363378	0.05928684346
17	49	26	-28.900002	22.499999	5.220001	-0.169644215	1.212530941	0.105537272	0.1193595775	1.243319059	0.1082170337	0.1019917208
17	49	27	-28.900002	22.499999	8.190001	-0.3702940379	1.279007002	0.1113232705	0.1698065376	1.380511051	0.1201580639	0.2344640195
17	50	24	-28.900002	25.199999	-0.719999	-0.240963453	1.112155389	0.09680070155	-0.03627990823	1.23033278	0.1070867232	-0.007321480385
17	50	25	-28.900002	25.199999	2.250001	-0.3015914353	1.158722265	0.1008538279	0.004021547678	1.219084955	0.1061077257	0.05528559791
17	50	26	-28.900002	25.199999	5.220001	-0.3565279103	1.209451664	0.1052692553	0.1164609124	1.237225165	0.1076866283	0.1804258369
17	50	27	-28.900002	25.199999	8.190001	-0.3859512846	1.145125607	0.09967039073	0.1512486455	1.341761971	0.1167853894	0.2245321272
